country,type,cluster,avg_tone,std_tone,count_mentions
Benin,EDU,0,-1.460447667431261,4.309769922927907,274
Dominican Republic,HLH,1,-4.255137854288701,4.0467748839666084,113
Georgia,?,1,-2.603670507717803,2.852034850434573,748
Swaziland,JUD,0,-4.268848124002549,2.9403629606217745,87
South Africa,LAB,1,-3.368237736653434,2.1830413266686057,227
Lithuania,ELI,2,-1.3836413789294568,1.870829168020827,76
Guinea,CRM,0,-5.134881154789628,4.109344234172305,9
Bolivia,SPY,1,-3.0434240615531913,3.7373793409967613,9
Panama,HLH,2,-8.171749520005333,2.4168409423748254,469
Maldives,REB,1,-8.901858931622636,3.46732528386458,415
Dominican Republic,MED,1,-4.783360490265817,1.8521229937268482,120
Ghana,AGR,2,0.39086405412544467,2.520760259677768,75
Mauritania,COP,0,-6.9326989764024685,3.39141268590533,49
Uzbekistan,HRI,1,-5.484009387367161,0.06813787846032342,13
Tonga,REF,1,3.0344342270475426,0.8778388562318395,25
Ghana,OPP,0,-1.6646460820305569,3.518083153469396,46
Belize,OPP,0,-1.970540986303656,2.3259206218998822,15
Armenia,REB,1,-7.086386953573593,4.614267593287692,15
Peru,REB,0,-3.5318287574293494,2.2199219602832265,56
Peru,MNC,2,3.5379149910965073,1.8525128440682952,4
Bhutan,REF,1,-2.589382254811033,3.335448400941105,86
Cape Verde,OPP,0,-4.1058394160584,0.0,2
Finland,SPY,2,-5.1552125171821395,4.081925303865234,54
Denmark,REB,0,-0.5186501003250568,1.963409539032776,88
Comoros,COP,1,-7.11085135398403,0.0,1
Haiti,INS,2,-7.100704627240991,1.005708988300213,33
El Salvador,LAB,0,-2.6341656029493117,2.6777621072116267,16
Rwanda,IGO,2,0.69637883008357,0.0,1
Guatemala,REB,2,-2.9375903293268384,0.3813763706083751,5
Cyprus,ENV,0,0.0,0.0,1
Croatia,SEP,0,-4.14304993252362,3.5689330116567985,2
Bahamas,ENV,0,5.42986425339367,0.0,1
Rwanda,ENV,1,-5.70469798657718,0.0,1
United States,ELI,0,-1.5787206086905172,3.461158164506433,30315
Australia,BUS,0,0.28839330634693433,3.007012665863597,6852
Yemen,GOV,2,-4.338062771166784,2.8333385312532435,39396
Slovak Republic,GOV,2,-2.7543958890634923,3.1606490808450913,9300
Sweden,GOV,0,-3.0571728318838263,4.333189075051819,19204
France,MIL,2,-3.3740655898877554,2.5142190021961635,16937
Japan,COP,1,-5.523086266133108,3.5577152509301344,2185
Panama,GOV,2,-2.877966864503408,3.36408156017422,9201
Burundi,GOV,1,-6.126682195278636,3.176088509415444,9673
Rwanda,CVL,2,-1.5204785998431793,4.182012213129835,633
Ecuador,COP,1,-2.740362331571365,2.1133200474193417,554
Mexico,ELI,0,-2.294540819804811,3.1021695456356366,4141
Iraq,UAF,0,-4.662240300450938,2.7850644625257286,4106
Trinidad and Tobago,COP,2,-4.413102633852957,3.317047784178296,310
Panama,MED,0,-1.7930431332010055,2.8887379727784244,195
Haiti,MED,2,-4.313865958467495,3.068266350789672,542
Syria,EDU,0,-3.059188104611224,3.255057395988496,2356
Democratic Republic of the Congo,REB,2,-9.976455503943184,3.480084072026316,192
United Kingdom,NGO,1,-5.038426644861395,3.6355735443329817,571
Singapore,BUS,0,1.0734089736668748,3.02176494288134,6733
Iceland,GOV,2,-3.679936338780259,2.9056646164802022,4472
Italy,LAB,1,-3.4472960222773774,2.987369147597898,491
Bahrain,COP,1,-8.425840407041788,2.720950362503313,1746
United States,REB,2,-4.130712321091412,3.4961641784191926,2467
Paraguay,COP,1,-4.693527640751251,2.6330941543453257,53
Saint Vincent and the Grenadines,HLH,0,-2.3258707746855283,3.4063761834690047,1713
Finland,AGR,0,-1.6475693179807696,3.5351549912886444,21
Chad,MIL,0,-5.976756639128422,3.2732575300031495,772
Ethiopia,LEG,0,-3.356347119717862,4.894941668199203,230
Venezuela,CVL,2,-6.223834599701336,3.0622235415680428,1646
Norway,MNC,1,-1.4142461363256658,3.2810057766320364,113
Central African Republic,HLH,2,-5.353755515253018,2.297457922268748,81
Morocco,?,0,-1.5087811535395415,3.9534316262393263,84494
Rwanda,?,0,-2.316415238976993,4.28957667315723,48060
Swaziland,MED,0,-3.4750189177716972,2.279668475172313,39
Haiti,BUS,2,-1.205569263890817,2.7182740354840735,216
Philippines,AGR,1,-5.1953781900955285,3.978609070529365,139
Moldova,JUD,1,-7.477595982011659,4.889844873756865,375
Ecuador,COP,0,-3.0290268658094326,2.0015758317068832,351
Cameroon,EDU,2,-0.9740773414213794,3.489095495644522,109
China,REB,0,-2.4300353850667618,3.1567690602518286,211
Venezuela,LAB,2,-4.250257334052763,0.9780568635550446,316
Gabon,JUD,1,-4.300474065157568,2.3841522828743105,269
Macedonia,MIL,0,-5.023758794300897,3.353854830017381,323
El Salvador,LAB,2,-4.072057460611677,2.9041140204304474,3
Uganda,ELI,2,-2.5494946872186532,3.854897712274019,221
Guatemala,COP,1,-7.437213136072591,3.6968516777680858,227
Belgium,REF,1,-2.488877684075065,2.5000306458306865,78
Albania,SEP,0,-5.322314528912849,3.9141745041235874,19
Switzerland,UAF,2,-7.47535568295786,2.189266081665099,104
Ethiopia,JUD,0,-5.346851278201163,3.616877999436851,103
Turkey,SET,1,-3.758000724615789,2.524558447106985,7
Micronesia,CVL,1,-1.4234298837724177,3.7546740833411003,18
Saint Kitts and Nevis,ELI,2,-2.39376048032369,1.0603266784121332,16
Cambodia,HLH,2,-8.009252987870576,5.242056845269442,83
Serbia,CRM,2,-5.678140684987662,4.682165458366002,15
Democratic Republic of the Congo,JUD,1,-8.89528220482364,3.192078352994716,43
Kyrgyzstan,LAB,1,-5.611935649726106,3.326721528059059,44
Paraguay,JUD,1,-3.9054428505655023,3.37467097819844,103
Guatemala,BUS,0,-4.263734002827575,3.1576892469089812,181
Tajikistan,EDU,2,-2.4131807470473943,3.965848864342263,56
Australia,HRI,1,-4.015893761379022,3.540676047360801,5
Colombia,AGR,0,-1.0855487535381605,3.6676034760532286,46
India,REF,0,-2.688691607606169,2.831689546465721,21
Uganda,SPY,2,-7.159315072127538,1.1714132519184104,20
Anguilla,CVL,1,-0.80824387789333,3.553620753321358,2
Vanuatu,COP,1,-5.860105851494708,2.69256901812495,34
Croatia,UAF,1,-6.053949175953999,3.9815280551408367,58
Malta,CRM,0,3.695950706327693,0.4830009260310678,11
Uzbekistan,LAB,0,-1.6600652506684368,4.846465141685957,6
Sudan,IGO,2,-3.17848410757946,0.0,2
Ghana,UAF,2,-6.21220713092188,3.1664911278005574,12
Bhutan,OPP,0,-1.535935959826163,1.0223419762786348,14
Sao Tome and Principe,MED,0,-1.67224080267558,0.0,1
Brunei,AGR,2,-4.39699744387638,0.6074375422190239,12
Ecuador,SPY,0,2.42214532871972,0.0,2
Azerbaijan,AGR,1,-4.39560439560439,0.0,1
Denmark,EDU,0,-1.2033955699643084,2.939194069828574,2251
Syria,REB,0,-5.093367484620585,2.5912064176482756,15813
Indonesia,GOV,1,-3.41594247937852,3.3483709374641046,47246
Indonesia,AGR,0,-2.4350514951867135,2.991711233872616,198
Japan,BUS,2,-0.5979550588536519,3.002059568262755,13868
Senegal,MED,1,-4.911333593814186,2.4249264611646253,854
Yemen,OPP,0,-4.291492590250491,2.293602572138885,1629
France,HLH,2,-4.635883364190113,3.5872134043532546,1438
Cuba,CVL,0,-1.8578188873675698,2.3823389833975157,5969
Maldives,EDU,1,-5.007203913563745,3.626086644860123,3140
Netherlands,LEG,1,-2.2904418640289648,2.982685396334818,1332
France,ELI,1,-2.158756627010199,3.263487809800408,10017
Cameroon,GOV,0,-3.8127822282823467,4.2415889349582,3699
West Bank,UAF,0,-6.548293870595445,3.5016528475900017,5575
Norway,UAF,0,-3.1407337581586945,4.24942934126297,91
Tanzania,JUD,1,-8.904160238879786,3.769715254788273,237
Bolivia,COP,1,-3.934781770329867,3.182539951555731,1607
Dominican Republic,GOV,2,-3.843382014550014,3.366769972872994,2776
Yemen,HLH,2,-5.569884657403919,2.996351516529842,884
China,OPP,2,-4.178600642319782,2.5248034030516755,5567
Iceland,CRM,0,-0.5928923252298643,2.934579272767311,142
Philippines,LEG,1,-3.704198228813683,3.2043312015254686,2316
Argentina,COP,2,-5.828542622763004,3.30356297567919,532
Congo,GOV,2,-5.750855832541163,3.7175436521732497,6276
Cyprus,COP,1,-5.833935352695029,2.553468578627235,1238
Morocco,MED,1,-5.327740808933378,4.206453331093643,927
Mexico,MNC,2,0.4676173274401601,2.914111284740317,1308
United Arab Emirates,HLH,2,-2.445534942943074,3.290213918059215,490
Japan,RAD,1,-4.063918706248966,0.2629569779778267,8
Trinidad and Tobago,?,0,-0.7422513345329492,3.9014193726024455,18862
Armenia,?,1,-3.9326730971010044,3.7456296819442096,81578
Uruguay,?,2,-3.0366946025148307,3.6680258507414627,31274
Sao Tome and Principe,?,0,0.6600821060444592,3.2482404460656245,1333
Saint Vincent and the Grenadines,ELI,1,0.27858665374489866,2.595382539017727,15
Mozambique,MIL,2,-6.615529490482201,4.012974462709874,82
Tunisia,ELI,2,-4.229531139166933,3.7894966793690936,223
Sudan,ELI,1,-5.536007341276024,2.9779011796490567,180
Finland,LEG,2,0.15901177241741593,2.759103676806754,378
Lithuania,LAB,0,-1.866121738232528,1.7705166632647658,4
El Salvador,MIL,2,-4.789386947208153,1.6673509628075593,167
Angola,MIL,1,-0.26548136426102803,2.8908830071558116,153
Cook Islands,ELI,2,-3.90969258058026,3.6263016011499385,241
Uzbekistan,HLH,2,-3.894037247230788,3.087515807445864,29
Paraguay,BUS,0,-0.03242642220632524,2.2114457608264377,24
Angola,LAB,2,-3.7813979435070704,5.984723282025405,13
Kenya,IGO,0,-2.13143872113677,0.0,4
Taiwan,LAB,0,-2.695046869583922,3.136260087184781,67
United Arab Emirates,LAB,2,-2.24498967904642,5.011601529981317,67
Costa Rica,OPP,1,-3.8549022718284642,1.8952429007886704,11
Sudan,CRM,0,-5.70470493548019,2.8129314505024183,52
Vanuatu,REF,1,-4.147143048840614,0.5941213404986461,8
Latvia,CRM,1,-5.1546122123906,4.9452039942763255,2
Grenada,REF,0,-8.0,0.0,1
Zimbabwe,HRI,0,-1.919739618753893,3.3928900807873514,18
Sierra Leone,LEG,2,-0.15477575318142006,2.5271476177087644,11
Bahamas,HLH,2,-0.050133158307694936,2.2001838068045125,4
Bahamas,OPP,2,1.4787369110612465,1.2896563879714464,9
Djibouti,IGO,0,-1.09044259140475,0.0,2
Grenada,AGR,1,-0.63176895306859,0.0,1
Bangladesh,NGO,0,-1.1463530232255639,3.7071933683067217,4217
Libya,UAF,2,-4.946946963786645,2.7243524948089144,7187
Democratic Republic of the Congo,BUS,2,-0.4807499926146769,3.21869706053407,62
United States,LEG,1,-2.0344507801631466,2.983451458646008,37615
Panama,GOV,0,-1.6477539557578769,3.671193253607,4618
Thailand,MIL,2,-5.56960842298935,3.5529086769386486,7027
Djibouti,GOV,1,-1.810506555408804,3.4438206704717027,2759
Uzbekistan,COP,1,-5.075300616237118,3.176154591078611,223
West Bank,OPP,2,-9.039317022695391,3.839821858958586,21131
Oman,ELI,2,-2.53535276710967,1.4541600380558042,23
Greece,JUD,1,-5.494976494711799,2.4995344684006557,2465
Greece,JUD,2,-5.798338196460292,2.6585679941770533,3756
Kuwait,HLH,2,-3.3044786160018704,3.6831701990609598,186
Thailand,EDU,2,-2.5237571299630837,3.422365509940312,1362
United Arab Emirates,COP,1,-4.040528447613642,3.432652534324173,2331
Thailand,HLH,2,-1.3338613498172742,2.9851526740620695,1432
Mexico,ELI,1,-2.8118931498564685,2.6617871632859034,4821
Belgium,RAD,2,-5.55886575379024,1.7981549063027,494
Liberia,OPP,0,0.12871291525291076,3.11406198399032,15
Haiti,EDU,2,-2.8019837894171924,3.1025439442729086,250
Belize,ELI,2,-1.652793746225851,2.961147486445822,173
Sweden,UAF,2,-6.552613997788448,2.5811209831804285,175
Myanmar,REF,0,-3.9616322296472535,2.9895229290946346,624
France,LAB,2,-3.900196800066369,3.7324609482232325,1872
Norway,?,2,-2.7204281433157536,3.8862841999736766,184712
Sri Lanka,?,2,-2.6413880520479793,3.9018040647260777,117933
Laos,?,1,-1.3320941595887532,3.127541425416616,47087
Yemen,REF,1,-3.200453006602869,2.9426198289169663,294
Macedonia,JUD,0,-6.090876226986856,2.6268224595297736,44
Honduras,MED,0,-4.583145052807758,2.4988310826500557,175
Namibia,LAB,2,-0.8631077954826943,3.543177163430591,51
Cook Islands,EDU,2,1.1289702124893368,3.855422782998191,13
Trinidad and Tobago,JUD,0,-4.5542472574660815,4.1879584062843245,105
Algeria,REB,0,-4.342246734458749,2.6729303591480154,12
Vatican City,LAB,2,-2.9187396374649373,1.8183802771196527,33
Iraq,AGR,2,-3.8248802275442304,3.1560999393632745,75
Nepal,UAF,1,-0.71258907363421,0.0,1
Costa Rica,MED,1,-1.4789442174849865,1.8953833015148407,25
Mozambique,CRM,2,-5.446991888975757,1.9602318764585025,78
Tunisia,AGR,2,-0.9793141592237499,4.358186931153452,6
Tuvalu,LEG,0,2.702702702702701,0.0,20
Costa Rica,HRI,1,-4.23280897265919,0.0063344929693837,2
Costa Rica,BUS,0,2.0150201546650317,2.953505632779212,86
Chad,SPY,2,-6.40559440559442,4.798704461631516,4
South Africa,NGO,0,-1.066941783800497,2.756607225179839,11
Sweden,HRI,2,-5.068502437071931,0.6488199059075855,82
Lithuania,SPY,0,-3.59302741375324,3.401492665949722,39
Mexico,SPY,1,-3.731902097739302,1.5347216147152527,141
Poland,SPY,1,-4.68863830690188,2.237713170785847,47
Kiribati,MIL,0,-2.2303131019915474,1.824048386427343,13
Gabon,LAB,0,-1.7252757038322275,1.3768919884549078,8
Kuwait,RAD,0,-8.418158047135972,0.8020745095616538,39
Central African Republic,BUS,0,0.07956100776772725,3.1591874614176856,18
Brunei,UAF,0,-5.89970501474927,0.0,2
Belarus,SEP,1,-4.06460296096904,0.0,4
Bulgaria,REB,2,-1.6383623423795526,1.5570060779516313,4
Cape Verde,MIL,2,-4.156219252864447,2.5730021846930615,3
Morocco,RAD,0,-8.03698435277385,0.12318995786410498,3
Belize,LEG,1,1.701216631230805,0.02046316576785547,2
Zimbabwe,SET,2,3.38983050847457,0.0,2
Cambodia,UAF,1,-1.81268882175227,0.0,1
Papua New Guinea,ENV,0,0.6514657980456,0.0,1
Netherlands,GOV,0,-1.9262274982819725,3.625932362613088,22782
Jordan,GOV,2,-3.7664031588589886,3.424607882076186,39533
Lesotho,GOV,1,-0.7923376344998972,3.8621023523199236,1570
Estonia,MIL,0,-1.9553229663779381,2.3345879895525026,421
Hungary,GOV,2,-3.678638418920033,2.885631814720906,31418
Vatican City,COP,2,-1.6288726351188667,2.958751131784819,325
France,COP,2,-6.294589941313194,3.0681505410311143,31479
Netherlands,EDU,2,-1.084594984499144,3.0118487055837297,1769
Morocco,OPP,2,-7.477682304715238,2.983647497145577,488
Namibia,IGO,2,0.23396563317760932,2.827771023215555,675
United States,SPY,0,-3.140554472923503,2.521028707649497,1879
West Bank,RAD,0,-4.604678956582957,4.180391656396738,120
Burundi,REF,1,-6.71343314081825,3.3788445577405786,1176
Ivory Coast,HLH,2,-10.704008649316217,4.4540080628947685,17
Indonesia,ELI,1,-3.597266240872329,3.012196002377223,1422
Estonia,JUD,2,-2.7858305171206355,4.941635286177963,11
Cuba,?,1,-1.199609667641055,2.7407312152474073,448303
Australia,?,1,-2.3422141367940323,3.7192409320184394,731550
Laos,?,2,-1.5659764313508655,3.2437035125286786,59372
Albania,?,0,-2.5380187000282874,3.961110119370366,27819
Serbia,?,0,-3.3970833176618647,3.654414319041679,52423
Portugal,GOV,1,-2.936203874386565,3.808858574693846,7945
Haiti,MED,0,-2.4917971323025303,2.833837457157487,348
Brunei,AGR,1,-4.7682119205298,0.0,3
Oman,LAB,2,-2.5712708455080473,2.137964731289273,75
Honduras,HLH,0,-1.0525532458984954,3.5534681150158343,63
Mali,SPY,0,-8.427378996201748,2.4529882000202816,106
Afghanistan,RAD,0,-3.903524729566522,2.3723353194069885,43
Pakistan,HRI,0,-5.617631810711136,3.327216327219271,230
Bolivia,ELI,2,-2.0162008117878822,3.5783371257201533,246
Lebanon,HLH,1,-5.250385846331621,2.5173164817503184,1340
Chile,LEG,0,-1.9821394083895114,3.865497659199618,540
Benin,EDU,2,-1.8085407240014466,3.7228517160570753,217
South Sudan,LEG,2,-3.1262854705965752,2.284579360435271,470
Canada,CRM,1,-4.256520237714101,2.813985967879338,651
Sierra Leone,COP,0,-4.3758853408067715,3.188594808060832,90
Hungary,BUS,2,0.17000103146998638,3.0663851134159925,279
Japan,LAB,0,-1.693251576419244,3.6623923350780743,285
Senegal,COP,1,-8.520019366895193,2.930083007174235,112
Oman,LEG,2,-5.670486120920749,3.451595433937213,157
Malawi,MED,1,-4.194372898832497,4.7636477058338595,108
Benin,ELI,0,-0.26795205998203947,3.1756135938067733,83
Trinidad and Tobago,CRM,2,-3.2038358358814114,4.404668481217497,12
Lithuania,LAB,2,-3.323349929072195,3.1669740522161116,11
Wallis and Futuna Islands,?,0,-1.2026199241334432,3.098805174004888,33
Cameroon,LEG,0,-2.728765815378736,3.348046774635342,36
Ivory Coast,LAB,2,-3.254366906406093,2.3778300433926396,31
Honduras,REF,2,-6.168286975221149,1.5359353519215015,37
Eritrea,SEP,0,-7.234604457604711,4.5440898346828345,2
Samoa,MED,1,-2.1354736053627237,4.1994226226503315,23
Argentina,HRI,0,-3.592767295597483,3.2283190252036356,3
Sudan,ENV,0,-0.15771274010731992,2.9683741650069355,4
Madagascar,UAF,0,3.001338285307357,1.3180878487674565,6
Cameroon,ENV,2,-3.99159663865546,0.0,1
San Marino,CVL,0,2.0135797700157014,2.1158468735882026,8
China,SET,1,-3.0279271842680715,2.7308062824411183,7
France,INS,2,-3.18181818181818,0.0,2
Monaco,CRM,1,-4.723764787815143,1.5313267530666355,3
Barbados,RAD,2,-0.22935779816514,0.0,1
New Zealand,SET,0,-5.12820512820513,0.0,8
Afghanistan,GOV,0,-3.4699003189355966,3.83975656753112,63715
Argentina,GOV,0,-1.481015426642949,3.679716882520348,9898
Israel,MED,0,-4.083909249603474,3.3234043027036155,10116
Portugal,JUD,1,-5.413140659047597,2.5925450013352695,787
Germany,LEG,1,-2.883641109191826,3.3811692450364026,10114
Mexico,COP,1,-6.241308442613255,3.7796318092770926,5476
Singapore,MIL,1,-1.9096652451388425,3.641529261172091,1065
Lebanon,ELI,2,-3.0719393590521173,2.808244311314292,5217
Serbia,GOV,1,-4.598462745579188,3.9687818812517817,7485
Sudan,COP,0,-5.692333302935853,3.6772361038637484,542
Czech Republic,BUS,0,0.8131886628392411,2.6091121266415795,519
Hungary,CVL,2,-3.8398615158895533,2.5946375187048365,1079
Nepal,BUS,0,-1.8718615667006206,3.69906446651118,515
Senegal,GOV,1,-3.9270940470743643,3.141545586638592,4740
Burundi,CVL,1,-7.5128225221837415,2.885705064520892,1075
Denmark,MED,1,-4.709223778018359,2.578050993061595,2033
Kenya,OPP,2,-4.8508409851049805,2.940236420160393,2390
Greece,JUD,0,-5.723376668417832,3.867633369826955,1351
Turkey,CRM,1,-4.5696786606527375,3.074378364719925,579
Hungary,MIL,0,-3.0294736966086497,2.4764666834303464,425
Netherlands,CRM,0,-2.7353972653064327,4.639034867690406,162
Argentina,MIL,1,-3.2016888397249654,3.426604516096966,1391
Liberia,GOV,0,-0.9323043528888246,3.287708616371371,4544
Saint Kitts and Nevis,?,1,-1.4334875764869295,4.440609207022645,1138
Singapore,MED,0,-1.3649871156480924,2.9751422622784482,1374
Guinea,ELI,2,-5.877697556199844,2.9926883411018776,427
Taiwan,AGR,0,-0.8317500118352051,2.5229709504459783,30
Qatar,EDU,0,0.35684400928724946,3.984948245333934,280
Algeria,EDU,2,-2.781342667640335,2.6965030712187867,293
Gabon,MED,0,-4.204783418279005,2.9159858897092383,41
Singapore,ELI,1,0.048269248357922984,3.104907228089405,436
Uruguay,MIL,0,-3.1105269263284328,3.124095756505377,81
Venezuela,EDU,1,-2.915635728726205,3.614408497665435,346
Kazakhstan,JUD,0,-5.644892947267003,3.814158356930625,304
Saudi Arabia,HLH,0,-4.978457946454588,3.8813725490929456,409
Serbia,LEG,0,-0.6267581580340075,2.9250448585894833,43
West Bank,ENV,1,-3.939018662456395,0.4611174804772061,44
Trinidad and Tobago,CVL,2,-2.223877640260089,3.6513202956262747,145
Haiti,REF,2,-4.846613580361143,3.5119842149424945,126
Kyrgyzstan,CRM,2,-8.536409071047748,3.1340458244972065,7
Monaco,JUD,0,-2.487534053538618,2.4997720193910307,177
Luxembourg,EDU,0,1.3102720938308006,2.7229780544496096,56
Marshall Islands,JUD,1,-1.567109371410742,2.5091606772505424,35
Central African Republic,EDU,0,-1.5803039023391832,1.5389793426735556,44
Tanzania,OPP,1,-5.908445385740333,4.9332855615209725,182
Egypt,MNC,0,-0.46262679412441216,1.9226109485826466,95
Tanzania,LAB,0,0.5564904195251626,2.207815196980988,19
Antigua and Barbuda,BUS,1,0.9037773615412483,5.3864024766205265,5
Lebanon,LAB,0,-1.924160007463883,2.793516783392177,37
Saudi Arabia,AGR,2,-1.7620526936835659,2.0732289245303743,80
Canada,SET,0,-0.66189856732299,1.848366035331073,13
Bahamas,MNC,1,2.279551959710541,1.2923649994112207,8
Iraq,ENV,1,-5.687964926880261,2.735378316481894,4
Indonesia,ENV,1,-3.75396269562032,3.7253262831535254,3
Nigeria,ENV,0,-2.8497915149910646,3.2987240367948703,2
Switzerland,GOV,0,-1.514704014416447,3.534905242862481,13966
Hong Kong,MNC,0,0.7062233681961416,2.2420982576687143,17244
United Kingdom,CVL,2,-3.2905578419700574,3.4478154622158304,20446
Trinidad and Tobago,GOV,0,-0.8383733631892459,3.3170447939886087,1659
Germany,MNC,2,-1.7644264891293264,2.7108965482820087,15166
Namibia,GOV,2,-1.140733330153308,3.4354663317715337,3916
United States,EDU,1,-2.398080920825943,3.6432672428129407,33119
Cuba,LEG,0,-1.337227260157794,3.061927969323143,996
Argentina,GOV,2,-2.0529652876944913,3.353639460829009,14571
Ivory Coast,AGR,2,-1.9879811222318693,1.2183872504896311,20
Nigeria,EDU,2,-3.996453162134117,4.2173539496683246,1615
Nepal,HLH,1,-4.699748615857327,1.8637610659306985,996
South Sudan,GOV,0,-3.571107351582501,3.5771073027411933,5827
Lebanon,EDU,1,-2.5023397522669004,3.3893003188703927,776
Nepal,COP,0,-5.882502614837111,2.974697543104078,2332
Canada,LEG,0,-1.712902668900618,3.3614285010056504,3214
Thailand,EDU,0,-2.126522983731192,4.067580286814732,1212
South Korea,MED,1,-3.3220585448942193,2.6604986082760296,4910
Singapore,COP,1,-4.367377179723271,3.15450493015405,566
Uganda,OPP,1,-6.3954314615010075,2.7640776784370784,716
Morocco,OPP,0,-4.307421813685769,4.040644955761705,155
Malawi,JUD,2,-6.485250000796402,3.3724440802654163,444
Nigeria,LEG,1,-4.152346373408407,3.604986473406825,1167
Ireland,ELI,0,-0.6900478530646729,3.1215964602245,1609
Anguilla,ELI,0,-2.979010201104999,2.9160023767087058,408
Bahamas,?,1,-3.393045587636244,3.705127753960514,43202
Algeria,?,2,-3.6202044086999403,3.94911384745602,79874
Senegal,?,2,-3.324581294060649,3.858187126424363,53425
Guinea-Bissau,?,2,-2.1440277113864994,3.5741515058303945,4949
Paraguay,?,1,-2.7707948890609178,2.817724102200843,31380
Saint Kitts and Nevis,?,2,-0.4165266320532999,3.7663101916329365,1760
Gambia,MIL,2,-1.885796080070628,2.414670362492172,1166
Rwanda,JUD,0,-7.085351219449414,4.057852312376985,215
Myanmar,BUS,1,-0.31286566623165085,3.0048913305498646,241
Argentina,MNC,1,0.928771508939301,3.7998487403007086,63
Solomon Islands,ELI,1,1.0775187689462105,2.5938201329553463,140
Argentina,LAB,1,-2.6754725529029875,2.5580770633576404,136
Finland,EDU,2,0.3659258249647062,4.041100708502007,485
Solomon Islands,GOV,2,0.42894846813603144,2.370424413807579,241
Nepal,SPY,1,-6.809037849992173,0.9926845585173565,18
Sierra Leone,REB,0,-5.960159151164916,5.2398765594107966,43
Eritrea,BUS,1,-4.185147298075751,0.5096067152118499,105
Mozambique,OPP,2,-3.4798543438945972,2.7142990456261065,149
El Salvador,MED,0,-4.4801767393158265,3.9032041190715465,72
Austria,MIL,2,-2.4741059470360725,3.864336851610805,142
Ivory Coast,MIL,0,-6.031756399290588,2.4530396520805877,165
Denmark,SET,0,-4.48430493273543,0.0,3
Papua New Guinea,OPP,2,-7.244984058507164,2.771480082070782,177
Central African Republic,ELI,0,-4.8596177199003945,3.713198539119012,163
Monaco,CVL,1,0.7725583199324222,2.4267838812089475,62
South Africa,ENV,0,-2.0021578596584853,4.751899413350863,12
Benin,COP,1,-6.12962236065603,2.649793980645376,64
Swaziland,NGO,0,-1.853600361942664,0.9416175421204565,5
Paraguay,MED,1,-2.6109162905781305,3.93316701228051,37
Liberia,LEG,1,-4.996104420206222,2.783875860263064,32
Gabon,BUS,2,-1.907233689923927,2.005155220072564,60
United Arab Emirates,REF,1,-2.095452149660696,2.25165209088602,22
Honduras,HRI,1,-5.052506286909911,1.617324215814907,16
Lithuania,AGR,1,-2.8860450748267836,0.5743915837975239,6
Venezuela,HRI,2,-9.424840291910504,2.2758544019930613,25
Colombia,ENV,1,-5.04201680672269,0.0,1
Albania,SEP,1,-7.736933821165954,2.7782203812472948,44
Wallis and Futuna Islands,GOV,1,-4.54545454545454,0.0,1
Marshall Islands,MIL,0,2.874619136149524,3.7570555068208504,5
Monaco,LEG,2,3.6836671484617,1.3983726321689693,3
Malta,UAF,1,2.42825607064017,0.0,1
Maldives,SEP,0,-0.8317757574657799,1.2619239986034618,3
Grenada,BUS,1,0.5223800546974467,1.954173873615439,3
Angola,AGR,2,1.878221223734635,2.3945567950185396,2
Ethiopia,NGO,1,2.33100233100233,0.0,1
United States,JUD,2,-5.308659834231594,3.583238091777982,78485
Myanmar,MIL,2,-4.727097662639657,3.2183104462210483,12339
Bangladesh,BUS,0,-2.455679591033394,3.081372743780889,2068
Nigeria,MED,1,-6.393464073539874,4.291416543866639,4010
Syria,HLH,0,-4.687826249211385,2.8121089846604765,3199
Germany,HLH,0,-3.297832017867636,3.6465663065443845,1665
Brazil,MED,1,-3.842022846985659,2.805704471396752,1842
Bermuda,MNC,1,0.6313841808548429,2.863039934368065,509
Ethiopia,GOV,0,-2.501641498659922,4.326577510031889,8776
Turkey,CVL,0,-3.5394442988724215,3.3766026582188866,5693
China,EDU,2,-1.685348860778889,3.509662775805354,12916
Saint Kitts and Nevis,GOV,2,-0.27986233805093164,3.7646781043266033,15048
Russia,IMG,1,-5.271260860825843,2.9594201490253615,1882
Kenya,MIL,2,-7.44171950502172,3.7257530025986307,4759
United States,HLH,1,-3.3211245418725066,3.870918546786755,6086
Vietnam,EDU,0,0.12907247227886995,3.2139273328338267,506
Israel,RAD,0,-4.901969000478294,3.411309764733385,450
Canada,NGO,2,-1.6996218579008735,3.7765722114496025,145
Uzbekistan,MIL,2,-3.2766629246787673,3.697696253709101,194
Denmark,CVL,1,-4.374088865771002,2.9261659249700576,1333
Egypt,REB,2,-5.039175920320299,3.329470806822034,937
Niger,UAF,0,-5.672639731409634,2.6723062514478078,93
Ethiopia,ELI,2,-1.0973482770862233,3.7350521074173537,273
Austria,OPP,0,-2.612480027091843,2.3959567144234835,101
Liberia,MED,1,-2.7775455164332343,2.1757104344276272,120
Singapore,LAB,1,-5.003981530469948,2.657796843100913,56
Belarus,COP,1,-7.555414430058984,2.9425837557255545,401
Bulgaria,CVL,1,-3.201084851803586,4.428239648656402,373
Bahrain,EDU,0,-0.8121345364247128,5.3385953754268405,130
Turkmenistan,JUD,2,-6.027637723364416,1.6376845537667808,9
Angola,?,1,-3.818540733978196,3.611492873367576,26851
