source_name,tone
ap.org,-1.74342105263158
morganton.com,-2.24555263925342
statesville.com,-2.2468631456084
theindependent.com,-2.15743440233236
themonitor.com,-2.83638879280525
theindependent.com,-2.77104260478004
morganton.com,-2.76529554096094
ap.org,-2.59502923976608
godanriver.com,-2.76720857834659
thepublicopinion.com,-2.83638879280525
bdtonline.com,-2.77104260478004
kdhnews.com,-2.7689030883919
newsbug.info,-2.83638879280525
shorelinemedia.net,-2.83638879280525
ap.org,-2.5
ap.org,-2.5
ap.org,-2.5
roanoke.com,-2.76720857834659
statesville.com,-2.76720857834659
dothaneagle.com,-2.76720857834659
theeagle.com,-2.6183282980866
nonpareilonline.com,-2.61481729802212
theeagle.com,-2.6183282980866
ap.org,-1.91322172873249
kdhnews.com,-2.6183282980866
news-sentinel.com,-3.38729763387298
journalreview.com,-2.61481729802212
ap.org,-2.57900472212132
ap.org,-1.91322172873249
ap.org,-1.91322172873249
ap.org,-1.92439862542956
morganton.com,-2.64922870556673
theindependent.com,-2.51424740194435
godanriver.com,-2.51424740194435
kdhnews.com,-2.61744966442953
roanoke.com,-2.61744966442953
statesville.com,-2.51424740194435
themonitor.com,-2.61481729802212
heraldstandard.com,-2.61481729802212
ap.org,-2.59502923976608
radionz.co.nz,-0.55555555555556
thenewsnigeria.com.ng,-0.37359900373599
theeagleonline.com.ng,4.55882352941177
scoop.co.nz,2.55427841634738
islandsbusiness.com,-5.80357142857143
radionz.co.nz,-3.23886639676113
radionz.co.nz,-3.23886639676113
radionz.co.nz,-1.92837465564739
radionz.co.nz,-4.57796852646638
fijitimes.com,1.6260162601626
fijitimes.com,4.27807486631016
fijitimes.com,-1.88679245283019
fijisun.com.fj,1.5748031496063
fijisun.com.fj,1.5748031496063
scoop.co.nz,2.24032586558045
eastwestcenter.org,1.37825421133231
pina.com.fj,1.4446227929374
4-traders.com,-3.52526439482962
eurasiareview.com,-3.58637178720861
navy.gov.au,-0.0425531914893602
wunderground.com,-1.4760147601476
fis.com,-1.62162162162162
fis.com,-1.62162162162162
fis.com,-1.62162162162162
fis.com,-1.62162162162162
fis.com,-1.62162162162162
fijisun.com.fj,4.94505494505495
fijisun.com.fj,2.21729490022173
samoaobserver.ws,3.06748466257669
pina.com.fj,1.63487738419618
khon2.com,-1.88679245283019
indiatimes.com,3.60501567398119
fijitimes.com,-2.55905511811024
4-traders.com,5.27210884353742
express.co.uk,6.25
thaipr.net,5.48446069469836
pina.com.fj,4.43307757885763
blueandgreentomorrow.com,0.59642147117296
radionz.co.nz,0.606060606060604
4-traders.com,2.2140221402214
4-traders.com,2.2140221402214
thenewdaily.com.au,-1.23456790123457
news24.com,-3.70370370370371
foreignminister.gov.au,2.1516393442623
focustaiwan.tw,-1.05633802816901
taiwannews.com.tw,-1.0989010989011
indybay.org,-3.49854227405247
indybay.org,-3.49854227405247
stuff.co.nz,-1.08359133126935
thevillagessuntimes.com,1.46443514644352
pina.com.fj,-3.25925925925926
pina.com.fj,-3.25925925925926
fijisun.com.fj,1.56494522691706
pina.com.fj,1.30932896890344
reliefweb.int,1.5817223198594
pina.com.fj,-0.69444444444444
chinapost.com.tw,4.39560439560439
chinapost.com.tw,4.39560439560439
fijitimes.com,2.24089635854341
theconversation.com,-0.57339449541284
mvariety.com,4.8661800486618
newstoday.com.bd,-3.66795366795367
timeslive.co.za,-3.91304347826086
dailymail.co.uk,-3.93013100436681
phys.org,-3.86266094420601
thestar.com.my,-3.68098159509203
digitaljournal.com,-4.13943355119826
pulse.ng,-3.81165919282511
yahoo.com,-3.09810671256454
pulse.com.gh,-3.81165919282511
taipeitimes.com,3.3203125
focustaiwan.tw,2.47678018575851
pina.com.fj,7.17488789237668
pina.com.fj,7.17488789237668
en.europeonline-magazine.eu,-1.49114631873252
en.europeonline-magazine.eu,-1.31771595900439
voxy.co.nz,1.8716577540107
fijilive.com,-1.69491525423729
thejetnewspaper.com,1.02639296187683
eastwestcenter.org,0.77972709551657
fijilive.com,0.85287846481876
nzherald.co.nz,-2.87206266318538
theconversation.com,-1.35644310474755
taipeitimes.com,-2.90697674418605
business-standard.com,-2.09424083769633
business-standard.com,-2.11640211640211
ibtimes.com,-4.07079646017699
hometownstations.com,-1.51006711409396
blogspot.com,-4.17956656346749
pina.com.fj,5.47550432276657
pina.com.fj,5.47550432276657
taiwansun.com,0.66390041493776
weatherzone.com.au,-3.53982300884956
devpolicy.org,3.50877192982456
coinworld.com,4.16666666666666
radionz.co.nz,-6.23885918003565
fijitimes.com,3.8781163434903
csmonitor.com,-1.35135135135135
scoop.co.nz,3.04709141274238
scoop.co.nz,2.85132382892057
scoop.co.nz,2.9023746701847
thenewdaily.com.au,-0.25252525252525
radionz.co.nz,4.34782608695652
globalsecurity.org,3.7344398340249
nownews.com,3.6144578313253
focustaiwan.tw,-3.88548057259714
samoanews.com,1.47058823529412
fijisun.com.fj,-0.2025111381126
eastwestcenter.org,-4.7486033519553
dailytelegraph.com.au,1.5600624024961
dailytelegraph.com.au,1.5600624024961
theverb.org,-1.81430096051227
fijisun.com.fj,-1.11111111111111
huewire.com,2.15716486902928
livenews.co.nz,-0.86455331412103
deseretnews.com,3.66568914956012
samoaobserver.ws,4.29447852760736
astroawani.com,0.9009009009009
howwemadeitinafrica.com,0.81031307550644
hindustantimes.com,-3.76106194690266
devpolicy.org,4.18250950570342
BBC Monitoring,2.29885057471264
mvariety.com,0.72992700729927
fijitimes.com,0.0
scoop.co.nz,-0.74152542372881
fis.com,-0.79207920792079
fis.com,-0.65832784726794
fis.com,-0.85922009253139
fis.com,-0.85922009253139
fis.com,-0.65832784726794
fis.com,-0.79207920792079
fis.com,-0.85922009253139
fis.com,-0.65832784726794
fis.com,-0.79207920792079
innercitypress.com,-2.70270270270271
radionz.co.nz,2.83018867924528
pina.com.fj,-0.76923076923077
antillean.org,-1.38888888888889
ieyenews.com,-1.1439466158246
antillean.org,-6.83646112600536
alaskahighwaynews.ca,-1.46666666666667
wbrc.com,-1.50753768844221
alaskahighwaynews.ca,-1.46666666666667
wbrc.com,-1.50753768844221
pina.com.fj,-6.77966101694916
emtv.com.pg,1.41129032258064
arabiansupplychain.com,-2.38095238095239
pina.com.fj,5.03432494279176
thejetnewspaper.com,5.78158458244111
samoaobserver.ws,5.30035335689046
radionz.co.nz,1.65289256198347
nation.com.pk,-2.55474452554745
abc.net.au,-0.21739130434783
eagletribune.com,-3.60323886639676
miamiherald.com,-4.19106317411402
register-herald.com,-3.60323886639676
register-herald.com,-3.60323886639676
godanriver.com,-3.28525641025641
newsadvance.com,-3.28525641025641
kdhnews.com,-3.04054054054054
ap.org,-2.94117647058824
ap.org,-2.95454545454545
theet.com,-2.90344361917623
ap.org,-2.82870612886328
theeagle.com,-2.77214334009466
shorelinemedia.net,-2.90344361917623
ap.org,-2.94117647058824
voiceofalexandria.com,-2.9054054054054
themonitor.com,-3.53413654618474
voiceofalexandria.com,-3.28525641025641
winonadailynews.com,-2.62591476538958
kctv5.com,-2.14174454828661
wtvq.com,-2.59023354564756
medicinehatnews.com,-2.05089251804026
lethbridgeherald.com,-2.45078344716754
medicinehatnews.com,-2.43381725021349
ap.org,-2.1060021060021
qctimes.com,-2.62591476538958
ap.org,-2.12519319938176
missoulian.com,-2.88013553578992
lacrossetribune.com,-2.62591476538958
medicinehatnews.com,-2.64335095567304
medicinehatnews.com,-2.73911091154019
jsonline.com,-2.14508580343213
medicinehatnews.com,-2.41351568785197
mtstandard.com,-2.00429491768074
reviewtimes.com,-1.96578085183837
chippewa.com,-1.99778024417314
theintermountain.com,-2.62252794496991
stltoday.com,-1.99778024417314
lacrossetribune.com,-1.99778024417314
winonadailynews.com,-1.99778024417314
ap.org,-1.74342105263158
reviewtimes.com,-2.58474576271186
yorktonnews.com,-2.48840151834669
themonitor.com,-2.83638879280525
theindependent.com,-2.77104260478004
morganton.com,-2.76529554096094
ap.org,-2.63942103022562
ap.org,-2.85969615728329
themonitor.com,-2.90344361917623
kdhnews.com,-3.03438975050573
theindependent.com,-2.89952798381659
statesville.com,-2.76094276094276
newsadvance.com,-3.03438975050573
ap.org,-2.59502923976608
godanriver.com,-2.76720857834659
wsfa.com,-2.64527320034692
kswo.com,-2.63271471730686
thepublicopinion.com,-2.83638879280525
bdtonline.com,-2.77104260478004
newsbug.info,-2.83638879280525
ap.org,-2.63942103022562
shorelinemedia.net,-2.83638879280525
kdhnews.com,-2.7689030883919
newsok.com,-2.53427503115912
newser.com,-2.51235584843493
roanoke.com,-2.78067431352102
roanoke.com,-2.76720857834659
wftv.com,-3.87531592249368
ap.org,-2.85969615728329
statesville.com,-2.76720857834659
dothaneagle.com,-2.76720857834659
ap.org,-2.85969615728329
readingeagle.com,-4.0948275862069
thepublicopinion.com,-2.30803373280071
lethbridgeherald.com,-2.94685990338164
timescolonist.com,-2.87539936102236
ap.org,-2.88158487167943
gazette.com,-2.8310502283105
yorktonnews.com,-2.87539936102236
wsbradio.com,-3.87531592249368
bostonherald.com,-2.79560036663611
newsadvance.com,-2.81582952815829
theindependent.com,-2.81582952815829
breitbart.com,-2.08412277377795
bismarcktribune.com,-1.99778024417314
lethbridgeherald.com,-2.08649468892261
ksby.com,-2.00892857142857
ap.org,-1.74342105263158
ap.org,-1.75322527290771
kten.com,-2.00892857142857
greenwichtime.com,-3.07813733228098
cnsnews.com,-2.57985257985258
siouxcityjournal.com,-2.62591476538958
medicinehatnews.com,-1.88884852887758
weirtondailytimes.com,-2.62365591397849
newser.com,-2.13758258841819
post-gazette.com,-2.17640320733104
wtoc.com,-2.64527320034692
ap.org,-2.57900472212132
wandtv.com,-2.64527320034692
wtoc.com,-2.64527320034692
lmtonline.com,-2.7788069655428
kfbb.com,-2.64527320034692
live5news.com,-2.63954997836435
newsok.com,-2.53427503115912
walb.com,-2.64527320034692
wbrc.com,-2.63954997836435
nbc29.com,-2.64527320034692
wect.com,-2.64527320034692
newsday.com,-2.30067433558112
hawaiinewsnow.com,-2.64183629276744
live5news.com,-2.63954997836435
newser.com,-2.59740259740259
kdhnews.com,-2.7689030883919
dothaneagle.com,-3.28525641025641
themonitor.com,-2.73972602739726
ap.org,-1.91322172873249
ap.org,-1.91322172873249
dailyjournalonline.com,-2.62591476538958
tucson.com,-2.62591476538958
theworldlink.com,-2.62591476538958
thetandd.com,-2.62591476538958
cjad.com,-1.96587537091988
helenair.com,-2.57261410788381
ap.org,-1.92439862542956
voiceofalexandria.com,-2.57777777777778
shorelinemedia.net,-2.30803373280071
theindependent.com,-2.75800711743773
12newsnow.com,-2.01042442293373
kctv5.com,-2.01042442293373
mtstandard.com,-2.60977630488816
ap.org,-1.91322172873249
ap.org,-2.09351011863224
azdailysun.com,-2.62591476538958
wlox.com,-2.00892857142857
longisland.com,-2.01718341426971
stltoday.com,-2.53427503115912
longisland.com,-1.89624329159212
journal-news.net,-2.12601468882876
ap.org,-1.74342105263158
helenair.com,-1.97132616487456
ap.org,-1.74342105263158
theworldlink.com,-1.99778024417314
tucson.com,-1.99778024417314
post-gazette.com,-2.12765957446809
post-gazette.com,-2.57985257985258
lethbridgeherald.com,-2.68074735987002
lethbridgeherald.com,-2.32283464566929
post-gazette.com,-1.99778024417314
theeagle.com,-3.28525641025641
lethbridgeherald.com,-1.92307692307693
journalstar.com,-1.99778024417314
news-sentinel.com,-4.13176996091569
thepublicopinion.com,-2.66860747210092
ap.org,-2.84061020515518
ap.org,-2.82870612886328
kdhnews.com,-2.97848869277441
roanoke.com,-2.76094276094276
ap.org,-1.61239329750237
ap.org,-1.61239329750237
ap.org,-1.61239329750237
theindependent.com,-3.28525641025641
roanoke.com,-3.37078651685393
statesville.com,-3.28525641025641
beloitdailynews.com,-3.53413654618474
ivpressonline.com,-3.53413654618474
ap.org,-2.82870612886328
beloitdailynews.com,-2.66860747210092
newser.com,-1.97172619047619
pina.com.fj,2.59365994236311
scoop.co.nz,-0.41884816753926
scoop.co.nz,-1.0
scoop.co.nz,-1.0
scoop.co.nz,-1.64835164835165
voxy.co.nz,-1.42348754448398
pina.com.fj,1.85185185185185
radionz.co.nz,2.96296296296296
indiatimes.com,3.60501567398119
fijitimes.com,4.86486486486487
blueandgreentomorrow.com,0.59642147117296
dawn.com,1.9400352733686
fijisun.com.fj,3.47222222222222
dailytimes.com.pk,0.46620046620047
focustaiwan.tw,-1.49700598802395
nownews.com,-1.17302052785923
fijisun.com.fj,-1.35746606334841
fijisun.com.fj,0.0
huffingtonpost.com,-3.44275420336269
indiatimes.com,2.8957528957529
environmentguru.com,-7.00500357398142
alternet.org,-6.8362480127186
walb.com,-1.51006711409396
eastwestcenter.org,-1.0204081632653
radionz.co.nz,3.38983050847458
pina.com.fj,0.49140049140049
abc.net.au,0.49226441631505
wn.com,-0.704934541792552
fijitimes.com,2.11640211640212
fijitimes.com,7.55395683453237
dailymail.co.uk,0.26954177897574
samoaobserver.ws,5.30035335689046
4-traders.com,2.2140221402214
energynext.in,3.38541666666666
fijitimes.com,-2.15827338129496
indiablooms.com,-1.8111254851229
newkerala.com,-2.04326923076923
preventionweb.net,-2.24586288416075
pina.com.fj,-4.53955901426719
caribbean360.com,-0.9927797833935
kansas.com,-1.60944206008583
equities.com,-1.38203356367226
wisconsingazette.com,-1.22222222222222
timesrecord.com,-1.59235668789809
newzy.net,0.83916083916084
walb.com,-1.51006711409396
msn.com,1.60142348754448
pina.com.fj,-3.19148936170213
pina.com.fj,-3.19148936170213
stuff.co.nz,-2.10772833723653
ipsnews.net,-2.03720106288751
humanitariannews.org,2.34741784037559
fijitimes.com,-3.0
pina.com.fj,-0.70175438596491
pina.com.fj,-0.70175438596491
4-traders.com,-0.17482517482518
taiwannews.com.tw,0.30075187969925
taiwannews.com.tw,0.30075187969925
focustaiwan.tw,1.34228187919463
fijitimes.com,3.8781163434903
fastcoexist.com,1.49625935162095
prokerala.com,3.86029411764705
fijitimes.com,0.754716981132074
pina.com.fj,0.8298755186722
pina.com.fj,2.27272727272728
pina.com.fj,0.43290043290043
pina.com.fj,0.43290043290043
ibtimes.co.uk,0.67567567567568
focustaiwan.tw,4.89510489510489
eyeontaiwan.com,3.57142857142857
focustaiwan.tw,7.82608695652174
wunderground.com,-5.14285714285714
pina.com.fj,-2.13032581453634
fijitimes.com,3.52112676056338
biotechin.asia,1.16279069767442
radionz.co.nz,0.0
rawstory.com,-3.03272146847566
pina.com.fj,-3.04414003044139
pina.com.fj,-3.04414003044139
theguardian.com,-3.1272210376688
naharnet.com,-0.17391304347826
rappler.com,-3.38266384778013
environmentguru.com,-0.11389521640091
environmentguru.com,-0.11389521640091
fijitimes.com,2.63157894736842
tempo.com.ph,-1.86915887850467
pina.com.fj,2.13903743315508
fbc.com.fj,7.21649484536082
fiji.gov.fj,8.125
fijisun.com.fj,-0.15372790161414
undispatch.com,-5.11111111111111
businessinsider.com.au,-3.09568480300187
fijitimes.com,4.27807486631016
islandsbusiness.com,-2.90880503144654
couriermail.com.au,-2.5735294117647
couriermail.com.au,-2.5735294117647
heraldsun.com.au,-2.5735294117647
heraldsun.com.au,-2.5735294117647
heraldsun.com.au,-2.5735294117647
theaustralian.com.au,-2.5735294117647
9news.com.au,2.85714285714286
skynews.com.au,2.68817204301075
pewsitter.com,-2.47191011235955
echo.net.au,-2.59179265658748
indiatimes.com,2.90697674418605
eastwestcenter.org,-1.931330472103
stuff.co.nz,-1.08359133126935
pina.com.fj,-1.99004975124379
eastwestcenter.org,-1.0204081632653
dailymail.co.uk,0.3680981595092
stltoday.com,0.37688442211055
trust.org,0.35756853396901
trust.org,0.35756853396901
reuters.com,0.36319612590799
reuters.com,-0.42313117066291
startribune.com,-0.14792899408284
reuters.com,1.0
yahoo.com,1.04947526236881
yahoo.com,1.02941176470588
trust.org,0.96551724137931
yahoo.com,1.02941176470588
reuters.com,1.0
dailymail.co.uk,1.02941176470588
trust.org,0.96551724137931
canadiancattlemen.ca,-0.68376068376068
reuters.com,0.35629453681711
pina.com.fj,0.44642857142857
wunderground.com,-3.86029411764706
wunderground.com,-3.88888888888888
wlsam.com,-2.53164556962025
kptv.com,-1.92513368983958
kctv5.com,-1.9271948608137
kbzk.com,-2.60475651189128
fox5vegas.com,-1.92307692307692
foxcarolina.com,-1.9271948608137
westernmassnews.com,-1.92102454642476
cbs46.com,-1.9271948608137
wsmv.com,-1.9271948608137
wfsb.com,-1.9271948608137
wnem.com,-1.9271948608137
azfamily.com,-1.92513368983958
ktvq.com,-2.59887005649718
wgowam.com,-2.53748558246828
wcoapensacola.com,-2.53748558246828
pina.com.fj,4.43307757885763
omantribune.com,-0.59880239520959
vir.com.vn,-0.70921985815602
livenews.co.nz,-0.74946466809422
focustaiwan.tw,-3.88548057259714
fijitimes.com,-3.28947368421052
blogspot.com,-2.51466890192791
eastwestcenter.org,-1.82370820668692
navy.gov.au,-0.0425531914893602
fijisun.com.fj,0.54921841994085
weforum.org,-1.24804992199688
newstalkzb.co.nz,-3.61445783132531
fijitimes.com,-2.77777777777778
irishtimes.com,-2.2332506203474
stardailystandard.com,-4.0
post-gazette.com,-2.55152109911678
news957.com,-2.50723240115718
winonadailynews.com,-2.55152109911678
lacrossetribune.com,-2.55152109911678
chroniclejournal.com,-2.59222333000997
cnsnews.com,-2.55152109911678
tucson.com,-2.55152109911678
dailyjournalonline.com,-2.55152109911678
stltoday.com,-2.60089686098655
570news.com,-2.50723240115718
660news.com,-2.50723240115718
news1130.com,-2.50723240115718
hjnews.com,-2.55885363357216
newser.com,-2.58449304174951
wandtv.com,-2.56410256410257
cumberlink.com,-2.55102040816327
lethbridgeherald.com,-2.49280920421861
beaumontenterprise.com,-2.62605042016806
cnbc.com,-2.55152109911678
theworldlink.com,-2.55152109911678
mtstandard.com,-2.52252252252252
qctimes.com,-2.55152109911678
kiiitv.com,-2.56410256410257
thetandd.com,-2.55152109911678
newsok.com,-2.60089686098655
fijitimes.com,0.34843205574913
fijitimes.com,0.34843205574913
wakeywakeynews.com,-1.66163141993957
fox8live.com,-1.51006711409396
fijitimes.com,5.79710144927537
standard.co.uk,1.52801358234296
desmogblog.com,-0.0975609756097602
focustaiwan.tw,-0.56818181818182
taiwantoday.tw,4.31818181818181
radionz.co.nz,-5.17711171662125
scoop.co.nz,7.45341614906832
skynews.com.au,2.68817204301075
9news.com.au,2.85714285714286
pina.com.fj,4.36187399030695
netindia123.com,-1.36239782016348
businessinsider.com,-1.13122171945701
businessinsider.com,-0.82644628099174
mwcnews.net,-0.50632911392405
globalsecurity.org,-1.31332082551594
pina.com.fj,7.17488789237668
pina.com.fj,7.17488789237668
theislanderonline.com.au,-1.23355263157894
theislanderonline.com.au,-1.23355263157894
theislanderonline.com.au,-1.23355263157894
caribseek.com,-3.38114754098361
caribbeannewsnow.com,-3.52035203520352
caribbeannewsnow.com,-3.52035203520352
rtcc.org,0.76923076923077
skynews.com.au,-3.88127853881278
reliefweb.int,-2.16294160057678
matangitonga.to,0.80428954423593
fijisun.com.fj,1.078705553336
heraldglobe.com,-3.49531116794544
allafrica.com,0.16129032258064
cambodiantimes.com,-2.32809962100704
pakistantelegraph.com,0.6514657980456
sierraleonetimes.com,-2.56410256410257
zimbabwestar.com,-1.88261351052049
wam.ae,-0.92915214866434
africaleader.com,-2.22662048490846
asiabulletin.com,-0.24834437086093
4-traders.com,0.48465266558966
un.org,0.46875
fijitimes.com,1.65745856353592
channelnewsasia.com,-2.75482093663912
reuters.com,-2.45398773006135
trust.org,-2.46153846153846
yahoo.com,-2.45398773006135
reuters.com,-2.45398773006135
voanews.com,-2.72479564032697
dailymail.co.uk,-2.40963855421687
freemalaysiatoday.com,-1.80995475113122
trust.org,-2.02312138728324
reuters.com,-2.45398773006135
yahoo.com,-2.45398773006135
fijisun.com.fj,3.27868852459016
fijisun.com.fj,3.27868852459016
fijitimes.com,7.55395683453237
pina.com.fj,5.03432494279176
devpolicy.org,4.18250950570342
pina.com.fj,2.77777777777778
pina.com.fj,-0.18348623853211
whtc.com,0.19880715705765
whbl.com,0.19880715705765
channelnewsasia.com,0.71301247771836
thefiscaltimes.com,0.199203187251
dailymail.co.uk,0.19685039370079
kdal610.com,0.19880715705765
kfgo.com,0.19880715705765
msn.com,0.53956834532375
wnmtradio.com,0.19880715705765
morungexpress.com,0.38461538461538
trust.org,0.37243947858473
BBC Monitoring,-2.65654648956357
eastwestcenter.org,2.39774330042313
torontoist.com,-0.73868882733148
theaustralian.com.au,-0.87209302325581
perthnow.com.au,-0.85714285714286
theaustralian.com.au,-0.87209302325581
heraldsun.com.au,-0.85714285714286
couriermail.com.au,-0.85714285714286
heraldsun.com.au,-0.85714285714286
couriermail.com.au,-0.85714285714286
news.com.au,-0.87209302325581
perthnow.com.au,-0.85714285714286
theaustralian.com.au,-0.87209302325581
heraldsun.com.au,-0.85714285714286
cookislandsnews.com,-1.35135135135135
qconline.com,-1.5695067264574
northjersey.com,-1.21278941565601
voiceofalexandria.com,-2.23413762287757
newsok.com,-1.75267770204479
mtstandard.com,-1.61904761904762
reviewtimes.com,-1.53688524590163
theworldlink.com,-1.56412930135558
nujournal.com,-1.56087408949011
salon.com,-0.89786756453423
morganton.com,-2.12177121771218
seattlepi.com,-1.19305856832972
cumberlink.com,-1.1866235167206
tucsonnewsnow.com,-1.55925155925156
siouxcityjournal.com,-1.56412930135558
missoulian.com,-1.5625
winonadailynews.com,-1.56412930135558
dothaneagle.com,-2.23413762287757
helenair.com,-1.52963671128107
thetandd.com,-1.56412930135558
news-gazette.com,-1.18152524167562
ivpressonline.com,-2.23413762287757
wtvq.com,-1.54162384378211
statesville.com,-2.12569316081331
dothaneagle.com,-2.12569316081331
scnow.com,-2.12569316081331
ap.org,-0.86486486486486
sfgate.com,-1.19305856832972
beaumontenterprise.com,-1.19305856832972
courant.com,-1.8140589569161
fox34.com,-1.55925155925156
12newsnow.com,-1.55925155925156
montereyherald.com,-0.94073377234243
wltz.com,-1.55763239875389
ap.org,-1.19305856832972
winonadailynews.com,-1.19305856832972
theledger.com,-0.90344438170525
kdwn.com,-0.88202866593164
kdhnews.com,-2.12569316081331
cbs8.com,-1.18025751072962
ap.org,-0.8695652173913
daytondailynews.com,-1.20218579234972
bostonherald.com,-1.40845070422535
ctpost.com,-1.19305856832972
napavalleyregister.com,-1.19435396308361
thepublicopinion.com,-2.23413762287757
