country,actor_type,avg_tone,std_tone,count_mentions,count_events,avg_conf,avg_weighted_tone,std_weighted_tone,first_quartile_tone,median_tone,third_quartile_tone
Austria,OPP,-2.9463816496699944,2.4158419191841767,318,161,38.0503144654088,-3.0804371007705598,3.733491243575619,-4.36681222707423,-3.18949343339587,-1.41743444365698
Cuba,HLH,-1.546918686895199,2.662417101842128,1891,661,35.58963511369646,-1.6931099494746293,3.404749260230689,-3.80434782608695,-1.6304347826087,-0.24271844660194
Ecuador,CVL,-4.234545235404721,3.3617447544531194,884,380,36.6289592760181,-3.7097596764138476,4.686998348562597,-6.31163708086785,-5.55066079295155,-1.72413793103448
Ethiopia,LEG,-4.370422409841929,4.419754030218465,1306,383,53.208269525267994,-5.735297589294585,6.9693040641384325,-7.37100737100737,-5.56414219474497,-0.70422535211267
Mongolia,BUS,0.19983426109051994,2.9051643266251697,274,176,55.51094890510949,0.3487095981585296,3.377962487977593,-1.80412371134021,0.63842135809634,2.54968128983877
Myanmar,COP,-6.035755138152622,2.9165525181315233,8053,2653,56.33801067924997,-6.362009391899383,5.060644677241274,-8.01393728222997,-6.25,-4.05405405405406
North Korea,CVL,-3.0290446116743106,3.4286003391589865,4552,1436,39.826449912126535,-2.297634028301485,4.552376087190321,-5.32258064516129,-3.38983050847457,-1.47737765466297
North Korea,SPY,-4.154973934089208,2.079375521330849,362,215,43.950276243093924,-4.313612132460598,3.8619102350772527,-5.3156146179402,-3.93013100436681,-2.991452991453
Poland,UAF,-2.5684894041276896,2.458197310214078,164,110,38.292682926829265,-2.8222205236454725,3.5036355982283567,-3.69098712446352,-2.96671490593342,-0.63694267515923
Sweden,EDU,-2.4718305654539354,3.8518690638097923,7015,3045,38.17961511047755,-2.5187954356305546,4.685753791949741,-4.92170022371365,-2.53411306042885,0.0
Venezuela,BUS,-1.9949807762907867,2.4751293960536427,1004,389,34.65139442231076,-2.4753355651887063,4.088658654187546,-3.77524143985953,-2.05066344993969,0.0
Trinidad and Tobago,OPP,-2.4127261461679805,2.66950757177279,117,94,21.53846153846154,-2.8847610747317582,5.912216573157206,-3.93063583815029,-2.4514811031665,-0.71059431524548
Dominica,EDU,-0.6834212754144283,3.4473161576391074,71,57,31.408450704225352,-0.7896940592003848,5.412680236557429,-3.94973070017953,0.25795356835769,0.87847730600293
Latvia,MED,-1.8091532234980092,2.5005508389410975,282,201,35.283687943262414,-1.6680407299708864,3.3740019828235965,-3.46964064436183,-1.66666666666667,-0.13262599469496
Niger,HLH,-3.924242511456851,2.8694873354932087,70,31,49.142857142857146,-3.480979653789466,2.9914676512241836,-6.22710622710623,-3.3003300330033,-2.04657727593508
Palau,LEG,-0.392893915774426,2.8381054140605,112,53,47.67857142857143,-0.19374555922382175,2.2561018259674865,-1.39559849704777,-0.455580865603643,1.70648464163823
Togo,EDU,-0.4563913613766305,3.4436791851178428,68,39,43.8235294117647,-0.3290282052356289,5.047550948920693,-4.92700729927008,0.54719562243502,1.02040816326531
Portugal,SPY,-2.4579622216077204,3.2708704637466433,28,28,40.0,-2.8460237801312696,4.385607199230385,-4.52755905511811,-3.59195402298851,0.36363636363636
Central African Republic,COP,-4.577454221230577,3.363358744410637,59,41,45.76271186440678,-4.216135999038687,4.950846271970806,-6.78851174934726,-4.25531914893617,-3.17972350230415
Honduras,HRI,-5.061466256854513,1.712919426697983,47,26,25.106382978723403,-4.422214246465635,4.210084384346917,-6.66666666666667,-5.15463917525773,-3.90625
Eritrea,SEP,-3.379065831381751,4.719994370342716,17,12,29.41176470588235,-4.376786976308979,7.535660076155837,-9.82008995502252,-1.33037694013304,0.65521515849123
Bulgaria,REF,-7.946487696164421,3.120800512502778,247,79,36.19433198380567,-8.234359664055617,6.7566545910418085,-9.48275862068968,-7.55258126195028,-6.92899914456801
Nauru,CRM,-8.593234323432334,2.724578109027358,2,2,60.0,-8.593234323432336,2.724578109027358,-10.519801980198,-10.519801980198,-6.66666666666667
Marshall Islands,BUS,-0.42425831863727254,2.358276103497502,15,14,46.666666666666664,-0.685395316101706,3.2657590751641785,-2.1324354657688,-0.793650793650794,1.60427807486631
Brunei,AGR,-4.0533247067186196,1.2973984703912418,17,8,10.0,-4.05332470671862,1.2973984703912418,-4.74934036939314,-4.7244094488189,-3.38983050847458
North Korea,RAD,-2.68817204301076,0.0,1,1,10.0,-2.68817204301076,0.0,-2.68817204301076,-2.68817204301076,-2.68817204301076
Afghanistan,COP,-5.930431671510828,3.476964794847835,60169,17557,39.810201266432884,-5.928252284431605,5.368006918944105,-8.33333333333333,-6.08856088560886,-3.56111645813282
Belgium,CRM,-6.1243467825765,4.779031787950776,388,183,35.670103092783506,-6.787165622112034,6.98898995438863,-9.47467166979365,-6.66666666666666,-2.37247924080664
Cambodia,REB,-5.089250410263821,3.927036384082772,5813,2371,51.8252193359711,-5.4646934175591015,6.132049214904983,-8.10810810810812,-4.69043151969981,-2.37741456166419
Democratic Republic of the Congo,MIL,-7.123381674180978,3.222772374393741,4482,1594,45.35252119589469,-7.218746417488328,7.277045490046901,-9.53678474114441,-7.20562390158172,-4.91329479768786
El Salvador,CVL,-4.538280101043668,4.418800133987309,786,493,33.70229007633588,-4.651253274592703,6.232491982635845,-7.4468085106383,-4.95049504950495,-0.66666666666667
Fiji,MED,-3.354793797491683,3.614488123001792,239,161,49.53974895397489,-2.7991207176073893,4.0993770017761095,-6.30630630630631,-3.40136054421769,-0.54347826086956
Honduras,COP,-5.867491596270949,3.1093662286424175,947,473,47.159450897571276,-6.352794776620602,5.359682064993056,-7.74193548387097,-5.87275693311582,-3.63984674329501
Iran,ELI,-2.4154968773177328,2.542946906708136,20386,5712,37.944667909349555,-2.4316950550669176,3.5250867399426045,-3.72670807453416,-2.74291027429103,-0.70921985815602
Lebanon,LAB,-3.410653934662504,3.798210231041791,121,77,49.09090909090909,-3.1517096171289953,3.7023690730003658,-5.66037735849057,-3.43580470162748,0.0671140939597299
Mozambique,MIL,-6.501984694785222,4.116616255295085,173,83,63.29479768786127,-7.933389084399418,7.171863521796752,-9.81308411214953,-8.45864661654138,-3.08056872037915
Myanmar,UAF,-5.237664998059501,3.5597948739406085,713,304,54.305750350631136,-5.303895863686525,5.8659601626307065,-7.64790764790764,-5.18417462482947,-3.62694300518135
Norway,MNC,-0.8738094992163487,3.0562245175892526,897,530,65.15050167224081,-0.33990641580834213,3.2140662980232584,-3.61757105943153,0.0,1.3840830449827
Somalia,JUD,-5.595534305798828,3.6978525697179823,1928,490,23.407676348547717,-4.491774791701957,3.5540348224517704,-7.8740157480315,-5.28089887640449,-3.73134328358209
Tajikistan,JUD,-6.561374962506065,3.1441197756153354,620,397,45.96774193548387,-6.328715244807941,5.78617263508683,-8.73786407766991,-6.89655172413793,-4.71544715447155
Venezuela,JUD,-6.639782657624001,2.748686008990505,5978,1503,49.7875543660087,-6.615698976113044,4.990321692358737,-7.96252927400468,-6.32411067193676,-5.04555010511563
Peru,HLH,-2.217949816677882,3.431794408638059,201,152,45.024875621890544,-2.3873181124186,4.946403012234672,-3.96600566572238,-1.05633802816901,-0.0813669650122097
Togo,CVL,-3.23851815950394,2.7274670320145815,319,138,47.58620689655172,-3.276688727857406,3.2974993128778394,-4.78309232480534,-4.03587443946188,-1.24113475177305
Latvia,CVL,-1.5562114211834184,4.3369822552830355,324,227,40.77160493827161,-1.536531054171161,4.956724167342451,-4.177545691906,-1.46103896103896,1.00200400801603
Liberia,UAF,-3.9062988624095416,3.03698048727025,18,14,27.22222222222222,-3.8282578410565296,5.540677891054679,-5.44662309368191,-5.44662309368191,-1.1252446183953
Vatican City,JUD,-7.533788758116721,3.180976703766132,2671,426,59.22875327592662,-8.243739181736274,6.634706317129446,-9.10224438902746,-7.89163722025913,-6.20985010706638
Tanzania,CRM,-4.875449386584695,2.7063668166747092,101,77,47.62376237623762,-5.120936154252244,4.822735240371706,-6.77655677655678,-5.0,-2.93398533007335
Zimbabwe,HRI,-2.2721733676042537,4.028859603999322,43,25,44.651162790697676,-2.8931757371983307,6.461258691126799,-3.60360360360361,-2.39234449760766,0.83612040133779
Cameroon,BUS,-0.35186804367474617,3.4370650540922294,159,110,48.0503144654088,-0.402050179533702,3.848307098229456,-1.00502512562814,-0.37341299477222,1.59325210871603
Tuvalu,ELI,-0.385224380696849,3.4431358473309235,20,17,51.5,0.7697939800207365,3.5844154350212536,-0.625,-0.57471264367816,2.92397660818714
Kuwait,REF,-4.941571442991498,3.569091441371297,24,15,80.83333333333333,-4.641725447250729,4.477142224801348,-7.62124711316397,-6.33693972179289,-1.51515151515152
Palau,EDU,-1.58470919961952,0.1694740569802639,2,2,20.0,-1.58470919961952,0.169474056980264,-1.70454545454546,-1.70454545454546,-1.46487294469358
Bulgaria,CRM,-6.2812036907615365,3.1379876934283475,117,61,22.99145299145299,-4.502548640974699,4.491992188180791,-8.10810810810811,-7.30519480519481,-4.76190476190476
Kyrgyzstan,JUD,-5.203104141073011,3.3867314040009493,274,243,39.23357664233577,-5.365802140041074,6.005945561524329,-6.38578011849901,-5.01618122977346,-3.25497287522604
Russia,JUD,-2.7603116133221293,2.889377813425558,71911,12758,32.08869296769618,-2.619694085160968,3.7638167002907514,-4.16666666666667,-1.94647201946472,-0.81967213114754
Spain,GOV,-3.3637151792074294,3.3528243452969617,135346,31085,40.84812258951133,-3.290577523869473,4.445651923466326,-5.68720379146919,-3.27022375215146,-1.335656213705
Ukraine,CVL,-3.936197180325845,3.4562201264063215,8130,3781,37.23862238622386,-3.8368474797875396,4.752793120921347,-6.43699002719855,-3.88198757763975,-1.31274131274131
West Bank,EDU,-3.936363507072995,5.315137154917081,7399,1981,23.105825111501556,-3.351928848418191,6.000200796763176,-10.062893081761,-3.32640332640332,-0.5393743257821
El Salvador,MIL,-4.35833249884377,2.7614298543172073,486,260,43.888888888888886,-4.166308626625203,3.596258692803505,-6.4516129032258,-4.43729903536978,-3.33629893238434
Vietnam,SPY,-2.9443216220921467,1.4393966955739628,47,14,21.48936170212766,-2.5332084774414283,2.960178541344369,-2.73684210526315,-2.60930888575458,-2.60196905766526
Belarus,ELI,-2.3366435759895077,2.619685505892741,97,75,22.164948453608247,-2.2741469619017796,3.2865898978520973,-3.52177942539388,-3.36829366680113,-0.26385224274406
Grenada,CVL,-1.7523448528336991,4.222421155680926,167,122,39.82035928143713,-1.2049478879267401,4.886162456624443,-5.52147239263803,-0.93312597200622,1.6822429906542
Luxembourg,LAB,-2.8266765354254813,5.668357523613152,11,11,35.45454545454545,-0.7876709137969129,5.033238307762178,-7.69230769230771,-4.85436893203884,1.80602006688963
Mauritius,COP,-1.5941852834397012,2.5146675918069725,385,113,32.64935064935065,-2.2545855723248494,4.954840545684883,-2.52525252525252,-0.7181328545781,-0.48543689320388
Venezuela,INS,-9.52474775531542,1.0293389361080947,2,2,20.0,-9.52474775531542,1.029338936108095,-10.2526002971768,-10.2526002971768,-8.79689521345404
Luxembourg,MIL,0.25481661974367265,2.922686500387529,59,38,54.23728813559322,1.2913124841615613,2.3971546727621478,0.10604453870626,1.06761565836299,2.15827338129496
Angola,REF,-3.862538400430926,1.834082644828446,66,48,38.333333333333336,-4.025149722989261,4.897771717534758,-4.85611510791367,-3.69747899159664,-2.56222547584187
Belize,EDU,-0.12873219272690398,2.861350542426976,79,69,38.48101265822785,0.8998968837539206,3.882720319530923,-2.73972602739727,0.25252525252525,2.13414634146342
Cayman Islands,OPP,-4.082625052394656,1.8537651674900877,7,7,35.714285714285715,-2.9124955480542467,1.336298774475219,-6.01503759398496,-4.43686006825939,-1.98019801980198
Uruguay,AGR,-1.0492099931942827,3.4062115813705653,36,16,87.77777777777777,-0.7344497470912014,3.6839724030977976,-3.77358490566038,-3.30578512396694,3.09278350515464
Puerto Rico,MNC,-1.9310209474355928,3.9183198006801794,22,16,60.90909090909091,-1.4705915978848587,3.6364381858866985,-2.68987341772152,-1.58311345646438,0.35523978685612
Iran,IMG,0.33746568857061854,0.7641003948242426,7,5,48.57142857142857,0.07963136018439702,1.192059330921176,0.0,0.8695652173913,0.87336244541485
South Africa,SET,-0.9453282342558472,0.9346335232554983,7,6,37.142857142857146,-0.9490489709878315,0.9068987461793478,-0.95338983050848,-0.95338983050848,0.0
Austria,EDU,-0.27373267556889763,2.6971607029429774,2185,1321,36.40274599542334,-0.2848151717690709,3.351331110791601,-1.96523053665911,-0.16313213703099,1.18721461187214
Benin,JUD,-6.031657077621504,4.548408224460084,280,223,32.535714285714285,-6.119049222554542,7.627420287960387,-8.33333333333337,-6.45161290322581,-3.88349514563107
Brazil,EDU,-2.7507181801060137,3.4436345081849296,2484,1282,34.730273752012884,-2.788183251675214,4.908927824501594,-5.15222482435597,-3.68271954674221,-0.28735632183908
Cayman Islands,EDU,2.62412796970417,3.078864724900619,25,24,58.4,2.311574984755108,4.52671526993942,0.34516765285996,2.84697508896797,5.05050505050505
Central African Republic,REF,-5.246027660635504,3.7465229491907936,300,150,33.3,-5.536121057079712,5.29115253761238,-8.05500982318271,-5.93220338983051,-3.06122448979592
Finland,JUD,-7.490647527321817,4.980290744337581,1572,361,33.403307888040715,-7.677143757725252,8.444611341054085,-11.9402985074627,-7.6271186440678,-4.24242424242424
Hungary,MED,-5.352248755259435,3.649549432268526,3560,693,29.376404494382022,-5.269231670255804,5.09181638024683,-6.73194614443084,-4.71236230110159,-3.34928229665072
India,HLH,-4.860831307374506,3.7291664398824227,1955,974,37.82608695652174,-5.3149991230682705,7.028456997047883,-7.16417910447766,-4.91071428571428,-2.42718446601942
Mali,REB,-4.331184149227962,3.9049972099229167,576,227,64.65277777777777,-4.419330878950809,4.737902022461776,-7.03812316715543,-3.57142857142857,-2.01342281879194
Sri Lanka,LEG,-3.3686894522552704,4.6678512841343185,1178,390,51.6044142614601,-3.7916680835238457,5.648664416763635,-7.5,-3.05084745762712,0.238095238095238
Cambodia,BUS,-4.46585221093964,3.298017582084096,1392,378,34.00143678160919,-4.2547345427440115,5.824021958203216,-6.88705234159779,-5.74971815107102,-2.85714285714286
Mexico,AGR,-2.7327646474279783,3.0845203450010095,1073,295,37.53960857409133,-3.541564931179544,3.7126572800701156,-4.65116279069767,-4.07582938388626,0.0
San Marino,GOV,2.3371592813939372,4.459096916749552,123,67,48.78048780487805,1.9521973934567074,4.466263956457437,-0.79681274900398,1.63398692810458,6.42201834862386
Malawi,REF,-4.5742024674763595,2.335661452660301,53,28,48.301886792452834,-4.7911884946517995,4.359434633818205,-6.49819494584837,-5.10835913312694,-1.37426900584796
Spain,ENV,-1.2099623632559222,3.720827917880393,9,8,67.77777777777777,-0.46928027099119507,2.5057655211944705,-3.78378378378378,1.14942528735632,1.14942528735632
Croatia,SEP,-4.14304993252362,3.5689330116567985,2,2,25.0,-3.63832658569501,2.3971015308240307,-6.66666666666667,-6.66666666666667,-1.61943319838057
Bermuda,CVL,0.8896935903001273,2.922682822329725,97,49,78.76288659793815,1.138507590311561,2.5684488746082574,0.0,1.89274447949526,2.08333333333333
Denmark,JUD,-6.009619612377002,3.6496800079665768,3467,874,29.036631093164118,-5.76726007508294,6.712730893350338,-8.95140664961637,-6.33608815426997,-3.42261904761905
Indonesia,ELI,-3.5920632257572658,3.2368370603420895,4052,896,36.7152023692004,-3.7603568378469805,4.8333425400012935,-5.63171121772904,-3.79310344827586,-1.21621621621622
Jamaica,CRM,-6.701709041888486,3.144872769084872,203,88,54.13793103448276,-7.214857111432887,4.943146723934453,-8.01393728222996,-7.82312925170069,-4.93827160493827
Japan,BUS,-0.5547687357246139,3.128654902908039,41718,17735,43.38223308883455,-0.5466534075074191,3.67589794876908,-2.29226361031519,0.0,1.51057401812689
Mexico,HLH,-3.026273824824824,2.327860212850886,3165,621,32.72353870458136,-3.135505569940226,4.196087220252066,-3.4324942791762,-2.83815340398779,-2.76461295418642
South Korea,MNC,-0.7366792278309028,3.0840007038713404,238367,99400,71.95744377367673,-0.5932961412609846,3.278856327410473,-2.45398773006135,-0.36697247706422,1.28410914927769
Spain,AGR,-1.2406424756176155,4.383194541034126,424,205,20.566037735849058,-0.8947508928596763,4.354006293850399,-3.1055900621118,0.73664825046041,1.16279069767441
Syria,REF,-4.069275700621512,2.8945344970081117,177212,56752,37.12728257680067,-4.049791272813447,4.063697774602592,-5.85106382978723,-4.19899589228662,-2.23880597014926
Turkey,REF,-4.337973111053064,2.501173557751586,6946,1577,38.26230924272963,-4.267967301946453,4.369532290527182,-6.15929203539823,-5.03597122302159,-2.62008733624454
West Bank,JUD,-3.988310807685513,3.308805772407597,3232,782,23.737623762376238,-3.3309178292176536,3.187821019257054,-5.46875,-2.89343683839097,-1.3215859030837
Mexico,SPY,-3.8695097664748546,1.7899187491006525,448,88,22.901785714285715,-4.008432949267248,3.8353116809715533,-3.64321608040201,-3.33904109589041,-3.30788804071247
Haiti,NGO,-5.074867960396491,5.128676881798302,9,6,11.11111111111111,-4.2425948395705175,5.265820564496079,-8.43881856540083,-8.31578947368424,0.883838383838381
Chad,HLH,-0.76388467227593,1.9598540167260718,32,25,49.0625,-0.4954947903870095,2.034594270377185,-2.68456375838926,-0.71090047393365,0.59701492537313
Tanzania,HRI,-4.743156623623013,2.8322042408147676,7,5,85.71428571428571,-4.055850215244918,0.8353464298167055,-8.86699507389158,-3.35820895522388,-2.7027027027027
Angola,HRI,-7.465905395841716,1.5314176962925783,3,2,60.0,-7.465905395841716,1.5314176962925783,-9.23423423423427,-6.58174097664544,-6.58174097664544
Kazakhstan,SET,1.16001364721938,0.0,1,1,10.0,1.16001364721938,0.0,1.16001364721938,1.16001364721938,1.16001364721938
Democratic Republic of the Congo,ENV,-0.91799265605875,0.0,1,1,50.0,-0.91799265605875,0.0,-0.91799265605875,-0.91799265605875,-0.91799265605875
Belarus,OPP,-7.655627801680048,2.7194357878586395,2348,530,39.63798977853492,-7.3950223546395515,6.443876117001464,-9.42249240121581,-8.69565217391304,-5.3627760252366
Burundi,CVL,-7.489518457160035,3.076831295995093,3328,1018,39.69951923076923,-7.239583128450728,5.573751032521939,-9.6,-7.71144278606965,-5.52995391705069
Congo,COP,-7.622708657221951,2.957591891906826,1707,367,54.51669595782074,-7.976654863407144,6.065915385427815,-10.0529100529101,-8.08383233532939,-5.05415162454874
Indonesia,GOV,-3.2340268925231164,3.4855950035575693,147998,40300,37.583751131772054,-3.317736240503315,4.860104739132556,-5.70469798657718,-3.55450236966825,-0.78616352201258
Netherlands,ELI,-3.282770306709434,3.116698639928839,2025,1066,36.54814814814815,-3.1728408532416843,4.410100159875284,-5.23255813953489,-3.52941176470588,-1.19431279620853
Pakistan,MIL,-5.188835335897437,3.7684171033167058,93612,39025,44.257146519676965,-5.376891406753726,6.08349541277034,-7.80287474332646,-5.13447432762836,-2.87958115183246
Peru,BUS,-0.4842460318172951,3.5462683108235122,806,505,42.30769230769231,-0.6859102881620145,4.594614944696799,-2.22513089005236,0.0,1.69753086419753
Samoa,MED,-3.0321250174675556,3.2360171374633597,47,33,43.829787234042556,-2.2494167365436994,4.890918618976026,-4.74040632054176,-4.17690417690418,0.0
United Kingdom,CRM,-6.401147373402002,4.301649311524128,3873,1442,36.9145365349858,-6.82960035212763,8.046704638480794,-8.74035989717224,-6.9243156199678,-3.84615384615385
West Bank,CRM,-8.962775334067091,3.2933183846413714,3288,965,17.676399026763992,-9.035877280106808,6.205059079014005,-11.1111111111111,-9.3167701863354,-6.83760683760684
Australia,REB,-3.4218442345415387,3.139782656988695,146,90,26.575342465753426,-3.5404928073191435,6.558264898781992,-5.69395017793594,-3.47985347985348,-2.33918128654971
Burundi,HLH,-5.354307341726649,4.486937922323658,60,29,54.166666666666664,-4.588306432841685,4.706053270197256,-9.18114143920591,-6.92307692307692,-1.52505446623094
Tanzania,MED,-4.419558911220575,4.917034405211808,708,403,38.87005649717514,-3.282852782512597,6.0771960352901635,-9.62962962962959,-4.23280423280423,0.0
Guyana,LAB,0.09085813149135147,0.9782758345330212,683,41,39.751098096632504,0.05357540008863448,1.103408731148894,-0.41095890410959,-0.27285129604366,0.69524913093859
Lesotho,IGO,-3.582046010822315,0.1797527615817015,12,6,20.0,-3.582046010822315,0.1797527615817011,-3.77358490566037,-3.71134020618557,-3.41555977229602
Samoa,OPP,-1.828259866669395,3.4403145115140945,20,15,42.5,-1.2352055576797007,4.16365900730262,-3.93700787401575,-1.19760479041916,-0.66666666666666
Saint Vincent and the Grenadines,MIL,-3.319088642978528,4.9212258673727955,7,7,27.142857142857142,-3.346407567688196,6.4463489241833525,-8.93203883495146,-4.57746478873239,1.38297872340425
Ethiopia,ENV,-3.406134733472087,2.529398526450612,3,3,20.0,-3.4061347334720864,2.5293985264506116,-4.86648365360619,-4.86648365360619,-0.48543689320388
Trinidad and Tobago,SET,0.623052959501557,0.0,1,1,20.0,0.623052959501557,0.0,0.623052959501557,0.623052959501557,0.623052959501557
Iran,SET,-5.89970501474926,0.0,1,1,30.0,-5.89970501474926,0.0,-5.89970501474926,-5.89970501474926,-5.89970501474926
Gabon,OPP,-4.956106858523217,2.506490062203327,873,287,48.73997709049255,-5.271034530807505,4.97587792520248,-6.21572212065814,-5.5,-3.28151986183074
Kazakhstan,COP,-4.144231556301585,4.8332491185939475,411,270,40.583941605839414,-5.164643468915942,8.500347188237136,-6.69856459330143,-4.00572246065808,0.21141649048626
Lesotho,MIL,-4.888670976530058,2.5681671518166036,636,352,44.95283018867924,-5.10131039432257,5.024228694146319,-6.73952641165756,-4.76190476190477,-3.44615384615385
Libya,MED,-3.747929393959128,2.9765037986604126,5189,1244,23.096935825785316,-3.6218002006245844,4.3062083826948605,-5.59210526315789,-3.10880829015544,-1.33196721311475
Mali,COP,-5.272301561388459,2.610742408077105,3698,572,38.320713899405085,-5.44391876736473,4.90355287184609,-6.86653771760155,-4.54545454545455,-3.21769733534439
Costa Rica,ELI,0.3298032366015493,2.7484101370905267,240,83,40.0,0.601484931503822,2.694373324177863,-0.83769633507854,1.12079701120797,1.91256830601093
Fiji,HLH,-1.5703059154343917,1.995728193658406,455,93,27.626373626373628,-1.5636134436151559,2.488153112007251,-3.14049586776859,-2.40963855421687,0.19455252918288
Russia,RAD,-7.886952874108238,1.8589186332884287,245,63,48.16326530612245,-8.25160485551248,4.96757978362777,-8.6178861788618,-8.60389610389615,-8.53658536585365
Liberia,REB,-7.635014953581258,4.582320102954348,275,101,42.32727272727273,-9.361959904853938,7.313814964349421,-11.3149847094801,-8.94568690095846,-1.85714285714285
Colombia,SEP,0.20628054153649011,4.013339377318504,2,2,40.0,-1.212649202915965,3.8674770075712184,-2.63157894736842,-2.63157894736842,3.0441400304414
Dominica,LEG,-1.6252423551564827,2.5912666332884027,30,17,22.0,-1.5116882099458235,3.5246769836969984,-3.85674931129476,-0.33003300330033,0.0
Kiribati,OPP,-1.246064245753375,2.3884777297546536,4,3,32.5,-2.0727979789574245,1.8614008612807253,-2.47058823529412,-2.44186046511628,-2.40825688073394
Monaco,LEG,0.4490648077229471,4.558731161998635,24,13,67.5,2.300339452057562,3.5447622638025287,-2.87769784172662,1.89873417721519,3.40632603406326
Iceland,ENV,-3.6318681318681403,0.08547444607749415,2,2,60.0,-3.63186813186814,0.08547444607749428,-3.6923076923077,-3.6923076923077,-3.57142857142858
Bermuda,CRM,-3.444463576751795,4.865234198899616,4,4,82.5,-4.529627497438656,5.423841145486042,-7.69230769230769,-7.51295336787565,-0.24390243902439
Poland,SET,3.8928035850226097,2.622429157423287,5,3,24.0,2.1404905401711125,2.5226871754939078,4.82954545454545,4.82954545454545,5.2924791086351
Barbados,HRI,-0.41884816753927,0.0,1,1,10.0,-0.41884816753927,0.0,-0.41884816753927,-0.41884816753927,-0.41884816753927
Guyana,ENV,-1.07296137339056,0.0,1,1,20.0,-1.07296137339056,0.0,-1.07296137339056,-1.07296137339056,-1.07296137339056
Algeria,COP,-6.812163193314305,3.0187841361083825,1376,378,42.44912790697674,-7.079139689069033,6.6084558442887555,-9.25925925925926,-6.76691729323308,-4.6979865771812
Bulgaria,JUD,-7.843752846135001,2.9872743852249917,1275,360,34.08627450980392,-8.010125345539981,6.153952232549402,-9.34844192634561,-7.86163522012579,-6.71140939597316
Canada,GOV,-1.8025129437315734,3.4872702450916355,222703,77778,40.55324804784848,-1.7017054340951727,4.403166867862049,-4.08788962698008,-1.73410404624278,0.44642857142857
Central African Republic,CRM,-3.2348021621995926,1.4198649044207652,37,25,37.567567567567565,-3.6106368656135093,4.4788340798642015,-3.05980528511822,-2.60416666666667,-2.43605359317905
Ghana,MED,-1.8234211225213453,4.504624722034292,1130,575,39.07079646017699,-2.812995977216928,8.087184606515276,-5.01319261213721,-1.20689655172413,2.14899713467049
Iran,SPY,-4.9248834524436775,3.5341080019691278,2492,1055,45.51364365971108,-5.208019226654743,6.160352132551397,-7.48031496062993,-5.56640625,-2.46305418719212
Mongolia,MIL,0.19125300655486147,3.3340676887178566,196,161,41.734693877551024,0.345333291044115,3.171729726526944,-2.16383307573416,0.0,2.74390243902439
Qatar,EDU,0.9283554375836319,3.4882477356601704,1305,776,53.923371647509576,1.3175435223405807,4.0051180202163055,-1.76017601760176,1.1142061281337,3.57142857142857
Singapore,MED,-1.678560063968135,3.2315489417931516,3012,984,38.167330677290835,-2.092330240469208,5.229363825810554,-3.17195325542571,-1.06837606837607,-0.21834061135372
Thailand,CRM,-7.097176376547209,3.3164208994500615,1781,539,42.69511510387423,-7.098431442623706,5.37251582772673,-9.32203389830513,-7.52293577981652,-4.44444444444444
Thailand,SPY,-0.6801272097729031,3.56171304302181,194,58,29.587628865979383,-1.166830573120621,4.484835314976431,-2.36842105263158,0.64516129032258,1.9723865877712
Turkey,SET,-2.438550637099937,2.840719090966623,20,15,37.5,-2.80891847904047,4.684476045574828,-3.03760848601736,-2.10420841683367,-0.20491803278689
Barbados,MED,-2.2882219057042708,3.1365362637630843,35,35,34.57142857142857,-1.7702860128315228,4.530370250991378,-4.66666666666667,-3.27868852459016,0.132802124834
Brazil,REF,-3.152055503883779,2.9217738264204676,74,36,37.567567567567565,-2.694464128913073,2.8867199733537503,-6.26134301270418,-3.01033131457072,-0.70422535211268
Czech Republic,SPY,-5.653196814436346,1.7188748024236995,271,104,39.74169741697417,-5.634053040142849,3.1707977630951167,-6.27062706270627,-6.13207547169812,-4.82708933717579
Mongolia,AGR,0.6557060550080985,2.566490401458673,13,12,38.46153846153846,0.5335982617958945,2.2980986004659814,-1.33333333333334,0.813008130081301,3.59424920127796
Chad,OPP,-5.808032713151767,3.585852386157203,172,109,50.348837209302324,-5.675152216159008,4.470223589509879,-8.0,-6.82926829268293,-2.83687943262412
Netherlands,INS,-3.115369798200481,1.5063798465272327,13,13,41.53846153846154,-2.9243716396972133,1.4182797121872057,-3.86100386100386,-1.91256830601093,-1.91256830601093
El Salvador,AGR,-6.365586360470188,6.040750493717621,19,10,25.789473684210527,-3.7800970682920036,6.973284600108208,-11.5177126416112,-11.473424534649,-0.14336917562724
Mozambique,SPY,-1.2239734982292099,0.07250051967735995,2,2,20.0,-1.2239734982292099,0.07250051967736003,-1.27523910733262,-1.27523910733262,-1.1727078891258
Trinidad and Tobago,HRI,-1.29672006102212,3.4020067349274274,3,3,40.0,-2.278794813119755,3.2179739808283943,-3.26086956521739,-3.26086956521739,2.63157894736842
Ethiopia,SET,-3.66713681241184,0.0,1,1,20.0,-3.66713681241184,0.0,-3.66713681241184,-3.66713681241184,-3.66713681241184
Mauritania,AGR,3.73443983402489,0.0,3,3,33.333333333333336,3.73443983402489,2.5872958121360776,3.73443983402489,3.73443983402489,3.73443983402489
China,LEG,-1.1593208238651724,2.784834975128394,15853,5639,34.090708383271306,-1.1116651050833966,3.801865485478473,-3.13253012048193,-1.25,0.72202166064982
