country,actor_type,avg_tone,std_tone,count_mentions,count_events,avg_conf,avg_weighted_tone,std_weighted_tone,first_quartile_tone,median_tone,third_quartile_tone
Jordan,MIL,0.23602871668968478,4.867822844354903,356,239,51.853932584269664,0.7015065211316341,5.769847512092108,-3.01034807149577,0.8130081300813,3.96039603960396
Kazakhstan,BUS,1.453973388685647,2.347486623487945,206,190,53.05825242718446,1.5380814589681728,2.5895609156831543,0.393700787401575,1.5748031496063,2.61194029850746
Maldives,GOV,-3.097337250676951,4.053317504290166,1174,1019,42.40204429301533,-3.07341670017629,5.8225855205713595,-5.48780487804874,-3.4136546184739,-1.01744186046512
Philippines,MED,-2.3205252729554173,3.653955634973012,9042,4620,27.87325812873258,-2.1629174909368696,4.457002278219042,-4.65116279069767,-2.53164556962026,0.19960079840319
Poland,MED,-1.2813468667731687,3.4031352293145734,284,169,38.309859154929576,-1.287459400214402,4.072116121779447,-3.49854227405248,-0.97323600973236,1.5625
United States,SET,-0.5880891576118177,2.5376282096927794,570,350,33.29824561403509,-0.46016593154056623,3.4917966088595382,-1.86335403726708,0.0,0.6993006993007
Malawi,HRI,-1.366544192422055,2.3063567608422946,20,17,17.0,-1.2975344753603932,2.530108970153667,-3.13111545988258,-1.82926829268292,0.47318611987382
Somalia,LAB,-3.6274614144020814,3.0141061292666853,44,30,48.63636363636363,-4.549259600267874,4.971654023054705,-5.3941908713693,-4.03009134873724,-1.60427807486631
Papua New Guinea,JUD,-4.391816185423073,3.634164145977485,81,81,36.54320987654321,-4.06921602671927,4.366100997294396,-6.43356643356643,-4.30107526881721,-1.7910447761194
Norway,RAD,-5.75032273544532,2.3152458554935293,7,7,17.142857142857142,-6.3260080307812885,4.697358496574692,-8.44370860927153,-5.60897435897436,-5.0561797752809
France,UAF,-6.650731412346521,3.2777846796606545,114,96,39.12280701754386,-6.3597704733166305,5.610190189222217,-8.79765395894432,-6.48464163822526,-4.66926070038911
Somalia,ELI,-2.534105438275279,3.327150111088772,280,246,39.42857142857143,-2.5525765166695207,4.3828621387713325,-4.42890442890443,-2.47074122236671,0.0
Tajikistan,MIL,-4.427322913265676,3.9041942152422835,160,156,43.125,-4.2020724751998255,5.994236253211137,-7.84883720930233,-4.55840455840455,-1.08695652173913
North Korea,CRM,-3.436853224668823,2.5704479020060695,8,8,45.0,-5.441011845800079,6.4440318982490075,-6.73758865248227,-4.71050049067714,-1.41955835962145
Luxembourg,ELI,0.8899065480423877,2.498688899633993,9,8,51.111111111111114,2.1352361939924056,4.055388095030946,-0.75757575757575,1.36986301369863,1.58646218931782
Australia,IGO,-2.41935483870967,0.0,2,2,60.0,-2.41935483870967,0.0,-2.41935483870967,-2.41935483870967,-2.41935483870967
Maldives,HLH,-8.11965811965812,0.0,2,2,40.0,-8.11965811965812,0.0,-8.11965811965812,-8.11965811965812,-8.11965811965812
Panama,OPP,2.84049526584122,0.0,1,1,10.0,2.84049526584122,0.0,2.84049526584122,2.84049526584122,2.84049526584122
Yemen,SPY,-7.4468085106383,0.0,2,1,20.0,-7.4468085106383,0.0,-7.4468085106383,-7.4468085106383,-7.4468085106383
Dominica,JUD,-2.12443095599393,0.0,3,3,33.333333333333336,-2.1244309559939296,1.4718489411814435,-2.12443095599393,-2.12443095599393,-2.12443095599393
Armenia,ELI,-0.6671907422957911,3.47641460185563,853,553,50.38686987104337,-0.6677770623007537,4.13102629321277,-2.734375,-0.97560975609756,1.32669983416252
Malaysia,CVL,-1.0570375058416817,3.2549179047341057,2428,1854,42.07990115321252,-1.0356404480931298,3.939906027636303,-3.11720698254364,-1.04011887072809,1.06951871657754
Mauritius,GOV,-1.0137657258522401,2.6321365428582113,461,448,53.036876355748376,-1.0400106207491928,3.353881926226563,-2.34001910219675,-0.8130081300813,0.31923383878691
Mexico,MED,-3.3027290156772042,3.3461401153386348,156,108,36.282051282051285,-3.508015355153474,4.228198128240394,-5.37102473498234,-3.52564102564103,-1.28676470588235
Malta,ELI,-1.3849719975329406,2.6575944727927805,753,659,55.57768924302789,-1.4709715961969203,3.4462465542454144,-2.83505154639175,-1.2987012987013,0.29021558872305
Ukraine,CRM,-4.600055938474221,3.712367979735206,45,37,52.22222222222222,-3.3551415598432652,4.916704189704585,-6.75675675675676,-4.92905153099328,-3.62694300518134
Hungary,LEG,-0.8922539842494321,3.070619464896674,232,190,44.224137931034484,-0.6537155056058561,3.5067573395000706,-3.09597523219814,-0.938967136150235,0.97799511002445
Norway,ELI,0.813091726163229,3.4962111647351994,32,31,54.0625,0.6788532266647007,3.0185183902264803,-2.38611713665944,0.61058344640434,3.61111111111111
Uganda,SPY,-4.608259146910977,2.4420135843626065,17,16,33.529411764705884,-4.5712406693046725,3.1810245665813004,-6.99300699300699,-3.96301188903566,-3.84615384615384
Lithuania,OPP,-9.810621755895914,5.336300890248637,8,8,45.0,-9.32607757869119,6.086121946857764,-16.2162162162162,-6.31229235880399,-6.31229235880399
Qatar,REB,-11.9047619047619,0.0,2,2,50.0,-11.9047619047619,3.3671751485073678,-11.9047619047619,-11.9047619047619,-11.9047619047619
Zambia,ENV,-7.05882352941176,0.0,3,3,20.0,-7.058823529411759,0.0,-7.05882352941176,-7.05882352941176,-7.05882352941176
Albania,REF,-3.37846592381446,2.6981465024544966,2,2,35.0,-3.1059119683115544,2.015593312529674,-5.2863436123348,-5.2863436123348,-1.47058823529412
Russia,SEP,-5.309631210049268,3.5402784470478412,526,315,34.48669201520912,-5.871533292704712,5.878631643692977,-7.33590733590734,-5.14705882352941,-2.77008310249308
Saint Lucia,GOV,0.713345844644521,3.6967599920216347,1593,1513,57.338355304457,0.7192371171497419,4.561310957415619,-1.35790494665373,0.8225616921269,3.24149108589951
Thailand,CVL,-2.127777964489459,3.931429130832969,1518,1247,45.79710144927536,-2.100421428941447,4.722698228613579,-4.92753623188406,-2.09580838323354,0.56818181818181
Ukraine,JUD,-5.091946369487558,3.4114740381755175,701,564,41.34094151212553,-5.097659906082648,5.536113263727006,-7.40740740740741,-4.91803278688525,-2.77777777777778
Botswana,CVL,-1.398263455752214,3.2488008120899283,231,200,39.696969696969695,-1.415872401853394,3.580775363876447,-3.03317535545024,-1.12755461592671,0.52770448548813
Seychelles,ELI,1.7875327371308196,2.0158191759402837,25,20,39.6,2.0418188358519633,2.859196405879412,0.72463768115942,1.54867256637168,2.60303687635575
Turkmenistan,MIL,4.256535792733188,2.0198347299103805,4,4,50.0,4.921548337042156,5.597226535151442,2.24260958205912,2.93255131964809,5.26992287917738
Gambia,ELI,-1.7484170793039344,3.449115889969331,87,72,44.827586206896555,-1.3458292491966326,5.080720090335577,-4.34782608695652,-2.40880935994494,0.55350553505535
Morocco,SET,-7.968581685942346,2.869762136504535,11,11,29.09090909090909,-8.217599863628045,4.029665124392334,-9.72222222222222,-9.0909090909091,-6.69456066945607
South Korea,HRI,-6.613339244918191,3.2631011257804463,20,10,31.0,-5.647677090801029,4.219083811196501,-8.31168831168831,-8.31168831168831,-8.02005012531328
