709315075	20171123073000	20171123080000	1	english.wafa.ps	http://english.wafa.ps/page.aspx?id=d3ESCOa95357084823ad3ESCO	1	0	20	34	0	40	2153	-2.70270270270271		
709318120	20171123080000	20171123080000	1	koreaherald.com	http://www.koreaherald.com/view.php?ud=20171123000668	1	171	233	154	1	50	1053	2.73224043715847		
709318121	20171123080000	20171123080000	1	gdnonline.com	http://www.gdnonline.com/Details/295252/Man-who-raped,-killed-eight-year-old-Jordanian-boy-executed	6	1019	1060	1032	1	20	1628	-9.87654320987658		
709318122	20171123080000	20171123080000	1	thenational.ae	https://www.thenational.ae/uae/america-s-black-friday-shopping-craze-spills-over-into-the-uae-1.677941	3	679	653	695	0	20	4675	0.37641154328733		
603924964	20161130121500	20171123080000	1	observer-reporter.com	https://observer-reporter.com/opinion/editorials/a-curious-decision-by-the-interior-department/article_e6f0186a-cec0-11e7-9cd2-8ba6ffdc42c4.html	4	1358	1313	1345	1	80	1598	0.75187969924812		
709309428	20171123070000	20171123080000	1	ibtimes.co.in	http://www.ibtimes.co.in/miss-universe-2017-winner-prediction-pia-wurtzbach-believes-philippines-deserves-title-hot-picks-750468	7	1772	-1	1853	0	20	2576	5		
709309429	20171123070000	20171123080000	1	ibtimes.co.in	http://www.ibtimes.co.in/miss-universe-2017-winner-prediction-pia-wurtzbach-believes-philippines-deserves-title-hot-picks-750468	7	1772	-1	1853	1	80	2576	5		
601655213	20161123013000	20171123080000	1	ibtimes.co.in	http://www.ibtimes.co.in/miss-universe-2017-winner-prediction-pia-wurtzbach-believes-philippines-deserves-title-hot-picks-750468	7	1772	-1	1765	1	100	2576	5		
709318123	20171123080000	20171123080000	1	hexham-courant.co.uk	http://www.hexham-courant.co.uk/news/national/article/Celtic-boss-says-side-will-be-ready-for-Betfred-Cup-final-despite-PSG-thrashing-de8d5be9-33b8-4f88-ade8-f405d29035ac-ds	3	965	-1	978	0	60	2158	1.97044334975369		
709260487	20171123014500	20171123080000	1	khaosodenglish.com	http://www.khaosodenglish.com/news/asean/2017/11/23/un-envoy-sexual-attacks-rohingya-may-war-crimes/	15	4573	4628	4584	0	30	4540	-9.75935828877004		
709260488	20171123014500	20171123080000	1	khaosodenglish.com	http://www.khaosodenglish.com/news/asean/2017/11/23/un-envoy-sexual-attacks-rohingya-may-war-crimes/	15	4573	4628	4593	0	30	4540	-9.75935828877004		
709260489	20171123014500	20171123080000	1	khaosodenglish.com	http://www.khaosodenglish.com/news/asean/2017/11/23/un-envoy-sexual-attacks-rohingya-may-war-crimes/	15	4573	4628	4602	0	30	4540	-9.75935828877004		
700495800	20171024030000	20171123080000	1	arirang.com	http://www.arirang.com/News/News_View.asp?nseq=211014	2	248	214	236	1	80	3085	-0.59642147117296		
709318124	20171123080000	20171123080000	1	kbs.co.kr	http://world.kbs.co.kr/english/news/news_In_detail.htm?No=131887	2	205	189	242	1	80	2013	0.60606060606061		
709318125	20171123080000	20171123080000	1	kbs.co.kr	http://world.kbs.co.kr/english/news/news_In_detail.htm?No=131887	2	203	187	238	0	20	2013	0.60606060606061		
709318126	20171123080000	20171123080000	1	kbs.co.kr	http://world.kbs.co.kr/english/news/news_In_detail.htm?No=131887	2	205	189	211	1	80	2013	0.60606060606061		
709318127	20171123080000	20171123080000	1	kbs.co.kr	http://world.kbs.co.kr/english/news/news_In_detail.htm?No=131887	2	203	187	209	0	20	2013	0.60606060606061		
709318128	20171123080000	20171123080000	1	xinhuanet.com	http://news.xinhuanet.com/english/2017-11/23/c_136774243.htm	2	551	524	543	1	80	1834	1.63934426229508		
709235661	20171123001500	20171123080000	1	wtop.com	https://wtop.com/national/2017/11/georgia-boy-whose-transplant-was-delayed-gets-new-kidney/	2	887	-1	907	1	20	2913	-1.21951219512195		
709235661	20171123001500	20171123080000	1	thenewstribune.com	http://www.thenewstribune.com/news/nation-world/article186065173.html	4	1982	-1	2002	1	20	4201	-0.87336244541485		
709318129	20171123080000	20171123080000	1	wsws.org	http://www.wsws.org/en/articles/2017/11/23/hait-n23.html	8	2175	-1	2219	1	80	6246	-3.125		
709309439	20171123070000	20171123080000	1	arirang.com	http://www.arirang.com/News/News_View.asp?nseq=211014	2	214	248	236	1	80	3085	-0.59642147117296		
709318130	20171123080000	20171123080000	1	wsws.org	http://www.wsws.org/en/articles/2017/11/23/hait-n23.html	8	2175	2328	2219	0	10	6246	-3.125		
709318131	20171123080000	20171123080000	1	wsws.org	http://www.wsws.org/en/articles/2017/11/23/hait-n23.html	8	2175	2309	2219	0	10	6246	-3.125		
709260503	20171123014500	20171123080000	1	khaosodenglish.com	http://www.khaosodenglish.com/news/asean/2017/11/23/un-envoy-sexual-attacks-rohingya-may-war-crimes/	15	4632	-1	4588	1	60	4540	-9.75935828877004		
709260504	20171123014500	20171123080000	1	khaosodenglish.com	http://www.khaosodenglish.com/news/asean/2017/11/23/un-envoy-sexual-attacks-rohingya-may-war-crimes/	15	4632	-1	4597	1	60	4540	-9.75935828877004		
709260505	20171123014500	20171123080000	1	khaosodenglish.com	http://www.khaosodenglish.com/news/asean/2017/11/23/un-envoy-sexual-attacks-rohingya-may-war-crimes/	15	4628	4573	4602	0	30	4540	-9.75935828877004		
709318132	20171123080000	20171123080000	1	kbs.co.kr	http://world.kbs.co.kr/english/news/news_In_detail.htm?No=131887	2	189	205	242	1	80	2013	0.60606060606061		
709318133	20171123080000	20171123080000	1	kbs.co.kr	http://world.kbs.co.kr/english/news/news_In_detail.htm?No=131887	2	187	203	238	0	20	2013	0.60606060606061		
709318134	20171123080000	20171123080000	1	kbs.co.kr	http://world.kbs.co.kr/english/news/news_In_detail.htm?No=131887	2	189	205	211	1	100	2013	0.60606060606061		
709230361	20171123000000	20171123080000	1	pafoa.org	http://forum.pafoa.org/external.php?s=fc1ed84ea20a0b26c2452cd9f408ed4b&type=RSS2&forumids=2	44	10994	-1	11089	0	10	25918	-3.41614906832298		
700443445	20171024000000	20171123080000	1	pafoa.org	http://forum.pafoa.org/external.php?s=fc1ed84ea20a0b26c2452cd9f408ed4b&type=RSS2&forumids=2	44	10994	-1	11059	0	30	25918	-3.41614906832298		
709230362	20171123000000	20171123080000	1	knzr.com	http://www.knzr.com/syndicated-article/?id=480356	3	882	-1	896	0	40	2787	-2.74841437632135		
709235668	20171123001500	20171123080000	1	wtop.com	https://wtop.com/national/2017/11/georgia-boy-whose-transplant-was-delayed-gets-new-kidney/	2	915	887	927	0	40	2913	-1.21951219512195		
709269557	20171123024500	20171123080000	1	thenewstribune.com	http://www.thenewstribune.com/news/nation-world/article186065173.html	4	2010	1982	2022	0	40	4201	-0.87336244541485		
709230368	20171123000000	20171123080000	1	pafoa.org	http://forum.pafoa.org/external.php?s=fc1ed84ea20a0b26c2452cd9f408ed4b&type=RSS2&forumids=2	61	15335	15472	15354	0	40	25918	-3.41614906832298		
709230370	20171123000000	20171123080000	1	pafoa.org	http://forum.pafoa.org/external.php?s=fc1ed84ea20a0b26c2452cd9f408ed4b&type=RSS2&forumids=2	61	15335	15472	15395	0	40	25918	-3.41614906832298		
709230373	20171123000000	20171123080000	1	pafoa.org	http://forum.pafoa.org/external.php?s=fc1ed84ea20a0b26c2452cd9f408ed4b&type=RSS2&forumids=2	44	10994	11018	11049	1	10	25918	-3.41614906832298		
709300253	20171123061500	20171123080000	1	wsws.org	http://www.wsws.org/en/articles/2017/11/23/afgh-n23.html	5	1239	1307	1295	1	30	5649	-5.12820512820513		
