709318129	20171024	201710	2017	2017.8055	GOV	GOVERNMENT						GOV													0	084	084	08	2	7.0	8	1	8	-3.125	4	Les Cayes, Sud, Haiti	HA	HA12	17203	18.2	-73.75	-60600	0								4	Les Cayes, Sud, Haiti	HA	HA12	17203	18.2	-73.75	-60600	20171123080000	http://www.wsws.org/en/articles/2017/11/23/hait-n23.html
709318130	20171024	201710	2017	2017.8055	GOV	GOVERNMENT						GOV			HTI	HAITI	HTI								0	084	084	08	2	7.0	1	1	1	-3.125	4	Les Cayes, Sud, Haiti	HA	HA12	17203	18.2	-73.75	-60600	4	Les Cayes, Sud, Haiti	HA	HA12	17203	18.2	-73.75	-60600	4	Les Cayes, Sud, Haiti	HA	HA12	17203	18.2	-73.75	-60600	20171123080000	http://www.wsws.org/en/articles/2017/11/23/hait-n23.html
709318131	20171024	201710	2017	2017.8055	GOV	GOVERNMENT						GOV			HTIELI	HAITI	HTI					ELI			0	084	084	08	2	7.0	1	1	1	-3.125	4	Les Cayes, Sud, Haiti	HA	HA12	17203	18.2	-73.75	-60600	4	Les Cayes, Sud, Haiti	HA	HA12	17203	18.2	-73.75	-60600	4	Les Cayes, Sud, Haiti	HA	HA12	17203	18.2	-73.75	-60600	20171123080000	http://www.wsws.org/en/articles/2017/11/23/hait-n23.html
709318132	20171024	201710	2017	2017.8055	KORGOV	SOUTH KOREA	KOR					GOV			CHN	CHINA	CHN								1	040	040	04	1	1.0	8	1	8	0.60606060606061	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171123080000	http://world.kbs.co.kr/english/news/news_In_detail.htm?No=131887
709318133	20171024	201710	2017	2017.8055	KORGOV	SOUTH KOREA	KOR					GOV			CHN	CHINA	CHN								1	040	040	04	1	1.0	2	1	2	0.60606060606061	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171123080000	http://world.kbs.co.kr/english/news/news_In_detail.htm?No=131887
709318134	20171024	201710	2017	2017.8055	KORGOV	SOUTH KOREA	KOR					GOV			CHN	CHINA	CHN								1	046	046	04	1	7.0	10	1	10	0.60606060606061	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171123080000	http://world.kbs.co.kr/english/news/news_In_detail.htm?No=131887
709318135	20171116	201711	2017	2017.8658	BUS	ENTREPRENEUR						BUS			USA	THE US	USA								1	042	042	04	1	1.9	8	1	8	1.26984126984127	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20171123080000	http://www.business-standard.com/article/pti-stories/america-first-not-at-exclusion-of-rest-of-world-us-117112300393_1.html
709318136	20171116	201711	2017	2017.8658	CHNGOV	CHINESE	CHN					GOV			GOV	SPECIAL ENVOY						GOV			0	042	042	04	1	1.9	4	1	4	-7.47922437673131	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171123080000	http://www.wsws.org/en/articles/2017/11/23/usch-n23.html
709318137	20171116	201711	2017	2017.8658	DEU	GERMANY	DEU								KEN	KENYA	KEN								1	043	043	04	1	2.8	1	1	1	-5.68720379146919	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Kenya	KE	KE		1	38	KE	20171123080000	http://nairobiwire.com/2017/11/kalonzo-musyoka-speaks-wifes-condition-amidst-death-rumors.html
709318138	20171116	201711	2017	2017.8658	GOV	PRESIDENT						GOV			BUS	BUSINESS						BUS			1	042	042	04	1	1.9	2	1	2	2.8235294117647	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	4	Makkah, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	20171123080000	http://www.firstpost.com/world/ges-2017-ivanka-trump-to-visit-hyderabads-charminar-falaknuma-palace-during-india-tour-4224119.html
